Run_Start,Run_End,Bunch_Spacing,Coin_Offset,nSkip,nWindows,Pion_Prompt_Peak,Kaon_Prompt_Peak,Proton_Prompt_Peak,RF_Offset
8124,8124,4.008,0.25,2,6,0,-0.02,0.00,-1.95
8125,8125,4.008,0.25,2,6,0,0.02,0.03,-1.95
8126,8126,4.008,0.25,2,6,0,0.02,0.02,-1.95
8127,8127,4.008,0.25,2,6,0,0.02,0.03,-1.95
8128,8128,4.008,0.25,2,6,0,0.02,0.03,-1.95
8129,8129,4.008,0.25,2,6,0,-0.02,0.02,-1.95
8135,8135,4.008,0.25,2,6,0,0.00,0.02,-1.95
8136,8136,4.008,0.25,2,6,0,0.05,-0.02,-1.95
8137,8137,4.008,0.25,2,6,0,0.03,0.02,-1.95
8138,8138,4.008,0.25,2,6,0,0.03,0.03,-1.95
8140,8140,4.008,0.25,2,6,0,0.03,0.00,-1.95
8141,8141,4.008,0.25,2,6,0,-0.01,-0.05,-1.95
8142,8142,4.008,0.25,2,6,0,0.03,0.00,-1.95
8143,8143,4.008,0.25,2,6,0,0.03,0.02,-1.95
8144,8144,4.008,0.25,2,6,0,0.05,0.01,-1.95
8145,8145,4.008,0.25,2,6,0,0.05,0.05,-1.95
8146,8146,4.008,0.25,2,6,0,0.04,0.00,-1.95
8147,8147,4.008,0.25,2,6,0,0.00,0.00,-1.95
8148,8148,4.008,0.25,2,6,0,0.03,0.02,-1.95
8149,8149,4.008,0.25,2,6,0,0.04,0.04,-1.95
8150,8150,4.008,0.25,2,6,0,0.02,0.02,-1.95
8152,8152,4.008,0.25,2,6,0,0.03,0.00,-1.95
8153,8153,4.008,0.25,2,6,0,0.02,-0.01,-1.95
8154,8154,4.008,0.25,2,6,0,0.02,0.05,-1.95
8156,8156,4.008,0.25,2,6,0,0.01,0.03,-1.95
8157,8157,4.008,0.25,2,6,0,0.02,0.04,-1.95
8158,8158,4.008,0.25,2,6,0,0.01,0.02,-1.95
8159,8159,4.008,0.25,2,6,0,0.03,0.04,-1.95
8160,8160,4.008,0.25,2,6,0,0.03,0.01,-1.95
8165,8165,4.008,0.25,2,6,0,0.04,0.03,-1.95
8166,8166,4.008,0.25,2,6,0,0.05,-0.02,-1.95
8167,8167,4.008,0.25,2,6,0,0.03,0.03,-1.95
8168,8168,4.008,0.25,2,6,0,0.02,0.03,-1.95
8169,8169,4.008,0.25,2,6,0,0.05,0.00,-1.95
8170,8170,4.008,0.25,2,6,0,0.04,0.03,-1.95
8171,8171,4.008,0.25,2,6,0,0.05,0.02,-1.95
8172,8172,4.008,0.25,2,6,0,0.05,0.04,-1.95
8173,8173,4.008,0.25,2,6,0,0.05,0.03,-1.95
8174,8174,4.008,0.25,2,6,0,0.03,0.05,-1.95
8175,8175,4.008,0.25,2,6,0,0.02,0.03,-1.95
8176,8176,4.008,0.25,2,6,0,0.04,0.00,-1.95
8177,8177,4.008,0.25,2,6,0,0.05,0.02,-1.95
8178,8178,4.008,0.25,2,6,0,0.04,0.03,-1.95
8179,8179,4.008,0.25,2,6,0,0.01,-0.03,-1.95
8180,8180,4.008,0.25,2,6,0,0.01,0.00,-1.95
8181,8181,4.008,0.25,2,6,0,0.03,0.04,0.05
8182,8182,4.008,0.25,2,6,0,0.02,0.03,0.05
8183,8183,4.008,0.25,2,6,0,0.02,0.03,0.05
8184,8184,4.008,0.25,2,6,0,0.01,0.02,0.05
8185,8185,4.008,0.25,2,6,0,-0.04,0.01,0.05
8186,8186,4.008,0.25,2,6,0,0.02,-0.34,0.05
8187,8187,4.008,0.25,2,6,0,-0.01,-0.22,0.05
8188,8188,4.008,0.25,2,6,0,0.03,0.01,0.05
8189,8189,4.008,0.25,2,6,0,0.00,-0.24,0.05
8190,8190,4.008,0.25,2,6,0,0.06,0.28,0.05
8191,8191,4.008,0.25,2,6,0,0.07,0.12,0.05
8192,8192,4.008,0.25,2,6,0,0.07,-0.14,0.05
8193,8193,4.008,0.25,2,6,0,0.04,-0.02,0.05
8194,8194,4.008,0.25,2,6,0,0.13,0.12,0.05
8195,8195,4.008,0.25,2,6,0,0.10,-0.15,0.05
8196,8196,4.008,0.25,2,6,0,0.14,-0.08,0.05
8197,8197,4.008,0.25,2,6,0,0.12,0.10,0.05
8198,8198,4.008,0.25,2,6,0,0.07,0.04,0.05
8199,8199,4.008,0.25,2,6,0,-0.01,0.12,0.05
8200,8200,4.008,0.25,2,6,0,0.13,0.15,0.05
8201,8201,4.008,0.25,2,6,0,0.06,-0.31,0.05
8202,8202,4.008,0.25,2,6,0,0.07,-0.35,0.05
8203,8203,4.008,0.25,2,6,0,0.09,0.05,0.05
8204,8204,4.008,0.25,2,6,0,-0.04,-28.12,0.05
8205,8205,4.008,0.25,2,6,0,0.05,0.05,0.05
8206,8206,4.008,0.25,2,6,0,0.16,0.02,0.05
8207,8207,4.008,0.25,2,6,0,0.06,0.10,0.05
8212,8212,4.008,0.25,2,6,0,0.05,-0.14,0.05
8213,8213,4.008,0.25,2,6,0,0.20,0.08,0.05
8214,8214,4.008,0.25,2,6,0,0.12,0.63,0.05
8215,8215,4.008,0.25,2,6,0,0.11,0.03,0.05
8216,8216,4.008,0.25,2,6,0,0.10,-0.07,0.05
8217,8217,4.008,0.25,2,6,0,-0.03,-0.02,0.05
8218,8218,4.008,0.25,2,6,0,0.02,-0.17,0.05
8219,8219,4.008,0.25,2,6,0,0.18,-1.11,0.05
8220,8220,4.008,0.25,2,6,0,0.08,-0.14,0.05
8221,8221,4.008,0.25,2,6,0,0.09,0.08,0.05
8222,8222,4.008,0.25,2,6,0,0.08,-0.02,0.05
8223,8223,4.008,0.25,2,6,0,0.01,0.03,0.05
8224,8224,4.008,0.25,2,6,0,0.09,-0.18,0.05
8225,8225,4.008,0.25,2,6,0,0.13,0.11,0.05
8226,8226,4.008,0.25,2,6,0,0.09,0.10,0.05
8227,8227,4.008,0.25,2,6,0,0.05,0.13,0.05
8228,8228,4.008,0.25,2,6,0,0.08,-0.09,0.05
8229,8229,4.008,0.25,2,6,0,0.14,0.05,0.05
8230,8230,4.008,0.25,2,6,0,0.06,0.01,0.05
8231,8231,4.008,0.25,2,6,0,0.05,0.08,0.05
8232,8232,4.008,0.25,2,6,0,0.09,0.07,0.05
8233,8233,4.008,0.25,2,6,0,0.13,-0.03,0.05
8234,8234,4.008,0.25,2,6,0,0.18,0.02,0.05
8235,8235,4.008,0.25,2,6,0,0.12,0.05,0.05
8236,8236,4.008,0.25,2,6,0,0.05,0.12,0.05
8237,8237,4.008,0.25,2,6,0,0.09,-0.15,0.05
8238,8238,4.008,0.25,2,6,0,0.03,0.06,0.05
8239,8239,4.008,0.25,2,6,0,0.15,0.15,0.05
8240,8240,4.008,0.25,2,6,0,0.11,0.23,0.05
8241,8241,4.008,0.25,2,6,0,0.04,-0.19,0.05
8242,8242,4.008,0.25,2,6,0,0.04,0.09,0.05
8243,8243,4.008,0.25,2,6,0,0.12,-0.29,0.05
8244,8244,4.008,0.25,2,6,0,0.19,-0.05,0.05
8245,8245,4.008,0.25,2,6,0,0.09,0.04,0.05
8246,8246,4.008,0.25,2,6,0,0.06,0.08,0.05
8252,8252,4.008,0.25,2,6,0,0.02,-0.15,0.02
8253,8253,4.008,0.25,2,6,0,0.10,-0.05,0.02
8254,8254,4.008,0.25,2,6,0,0.06,-0.06,0.02
8255,8255,4.008,0.25,2,6,0,0.02,0.14,0.02
8256,8256,4.008,0.25,2,6,0,0.01,-0.08,0.02
8267,8267,4.008,0.25,2,6,0,0.01,0.25,0.02
8268,8268,4.008,0.25,2,6,0,0.02,-0.13,0.02
8269,8269,4.008,0.25,2,6,0,-0.02,-27.88,0.02
8270,8270,4.008,0.25,2,6,0,0.07,0.07,0.02
8271,8271,4.008,0.25,2,6,0,-0.03,-0.14,0.02
8272,8272,4.008,0.25,2,6,0,0.04,0.02,0.02
8273,8273,4.008,0.25,2,6,0,0.02,-0.03,0.02
8274,8274,4.008,0.25,2,6,0,0.08,-0.05,0.02
8275,8275,4.008,0.25,2,6,0,0.01,0.14,0.02
8276,8276,4.008,0.25,2,6,0,0.02,-0.04,0.02
8277,8277,4.008,0.25,2,6,0,-0.01,0.14,0.02
8278,8278,4.008,0.25,2,6,0,0.05,0.16,0.02
8279,8279,4.008,0.25,2,6,0,0.04,0.10,0.02
8280,8280,4.008,0.25,2,6,0,0.00,0.05,0.02
8281,8281,4.008,0.25,2,6,0,-0.03,0.28,0.02
8282,8282,4.008,0.25,2,6,0,0.08,-0.30,0.02
8284,8284,4.008,0.25,2,6,0,0.04,-0.12,0.02
8285,8285,4.008,0.25,2,6,0,-0.10,0.88,0.02
8286,8286,4.008,0.25,2,6,0,0.02,-0.08,0.02
8287,8287,4.008,0.25,2,6,0,-0.01,0.09,0.02
8288,8288,4.008,0.25,2,6,0,0.12,0.11,0.02
8289,8289,4.008,0.25,2,6,0,0.01,-0.09,0.02
8290,8290,4.008,0.25,2,6,0,0.03,-0.04,0.02
8291,8291,4.008,0.25,2,6,0,-0.01,-0.13,0.02
8292,8292,4.008,0.25,2,6,0,0.10,0.15,0.02
8293,8293,4.008,0.25,2,6,0,0.01,-0.11,0.02
8294,8294,4.008,0.25,2,6,0,0.04,0.04,0.02
8295,8295,4.008,0.25,2,6,0,0.04,0.13,0.02
8296,8296,4.008,0.25,2,6,0,0.16,0.10,0.02
8297,8297,4.008,0.25,2,6,0,0.07,-0.35,0.02
8298,8298,4.008,0.25,2,6,0,0.13,-8.36,0.02
8304,8304,4.008,0.25,2,6,0,0.05,-0.03,0.03
8305,8305,4.008,0.25,2,6,0,0.04,0.20,0.03
8306,8306,4.008,0.25,2,6,0,0.01,0.07,0.03
8307,8307,4.008,0.25,2,6,0,-0.02,-0.20,0.03
8308,8308,4.008,0.25,2,6,0,0.01,0.60,0.03
8309,8309,4.008,0.25,2,6,0,0.00,-0.25,0.03
8310,8310,4.008,0.25,2,6,0,0.01,0.34,0.03
8311,8311,4.008,0.25,2,6,0,0.09,0.14,0.03
8312,8312,4.008,0.25,2,6,0,0.00,0.30,0.03
8313,8313,4.008,0.25,2,6,0,-0.10,-0.49,0.03
8318,8318,4.008,0.25,2,6,0,0.02,0.08,-1.99
8319,8319,4.008,0.25,2,6,0,0.08,-0.61,-1.99
8320,8320,4.008,0.25,2,6,0,0.03,-0.05,-1.99
8321,8321,4.008,0.25,2,6,0,0.07,-0.10,-1.99
8322,8322,4.008,0.25,2,6,0,0.05,0.00,-1.99
8323,8323,4.008,0.25,2,6,0,0.06,-0.18,-1.99
8324,8324,4.008,0.25,2,6,0,0.02,0.12,-1.99
8325,8325,4.008,0.25,2,6,0,0.05,0.06,-1.99
8326,8326,4.008,0.25,2,6,0,0.05,-0.20,-1.99
8327,8327,4.008,0.25,2,6,0,0.02,0.11,-1.99
8328,8328,4.008,0.25,2,6,0,0.07,0.15,-1.99
8329,8329,4.008,0.25,2,6,0,0.12,0.67,-1.99
8330,8330,4.008,0.25,2,6,0,-0.05,0.21,-1.99
8331,8331,4.008,0.25,2,6,0,0.06,0.18,-1.99
8332,8332,4.008,0.25,2,6,0,0.08,-0.10,-1.99
8333,8333,4.008,0.25,2,6,0,0.05,-0.04,-1.99
8334,8334,4.008,0.25,2,6,0,-19.52,1.23,-1.99
8335,8335,4.008,0.25,2,6,0,-0.05,0.86,-1.99
8336,8336,4.008,0.25,2,6,0,0.06,-0.04,-1.99
8337,8337,4.008,0.25,2,6,0,0.05,0.02,-1.99
8338,8338,4.008,0.25,2,6,0,-0.01,-0.06,-1.99
8339,8339,4.008,0.25,2,6,0,0.02,0.33,-1.99
8340,8340,4.008,0.25,2,6,0,0.04,-0.01,-1.99
8341,8341,4.008,0.25,2,6,0,0.07,0.06,-1.99
8342,8342,4.008,0.25,2,6,0,-0.05,-0.06,-1.99
8343,8343,4.008,0.25,2,6,0,0.04,-0.08,-1.99
8344,8344,4.008,0.25,2,6,0,-0.01,0.02,-1.99
8345,8345,4.008,0.25,2,6,0,-0.02,0.31,-1.99
8346,8346,4.008,0.25,2,6,0,0.03,0.18,-1.99
8347,8347,4.008,0.25,2,6,0,0.06,0.13,-1.99
8348,8348,4.008,0.25,2,6,0,0.05,-0.03,-1.99
8349,8349,4.008,0.25,2,6,0,0.01,0.03,-1.99
8350,8350,4.008,0.25,2,6,0,-0.02,-0.03,-1.99
8351,8351,4.008,0.25,2,6,0,0.04,-0.02,-1.99
8352,8352,4.008,0.25,2,6,0,0.07,-0.03,-1.99
8353,8353,4.008,0.25,2,6,0,0.12,-0.12,-1.99
8354,8354,4.008,0.25,2,6,0,0.01,-0.17,-1.99
8355,8355,4.008,0.25,2,6,0,-32.50,-32.25,-1.99
8356,8356,4.008,0.25,2,6,0,0.15,0.03,-1.99
8497,8497,4.008,0.25,2,6,0,-1.21,0.54,-1.99
8498,8498,4.008,0.25,2,6,0,-1.21,0.57,-1.99
8500,8500,4.008,0.25,2,6,0,-1.26,0.52,-1.99
8503,8503,4.008,0.25,2,6,0,-1.32,0.52,-1.99
8504,8504,4.008,0.25,2,6,0,-1.25,0.54,-1.99
8505,8505,4.008,0.25,2,6,0,-1.14,0.66,-1.99
8506,8506,4.008,0.25,2,6,0,-1.19,0.55,-1.99
8509,8509,4.008,0.25,2,6,0,-1.17,0.60,-1.99
8510,8510,4.008,0.25,2,6,0,-1.15,0.61,-1.99
8511,8511,4.008,0.25,2,6,0,-1.21,0.55,-1.99
8512,8512,4.008,0.25,2,6,0,-1.14,0.58,-1.99
8513,8513,4.008,0.25,2,6,0,-1.25,0.55,-1.99
8514,8514,4.008,0.25,2,6,0,-1.23,0.57,-1.99
8515,8515,4.008,0.25,2,6,0,-1.22,0.57,-1.99
8519,8519,4.008,0.25,2,6,0,-1.34,0.51,-1.99
8522,8522,4.008,0.25,2,6,0,-1.16,0.60,-1.99
8523,8523,4.008,0.25,2,6,0,-1.19,0.56,-1.99
8524,8524,4.008,0.25,2,6,0,-1.25,0.50,-1.99
8525,8525,4.008,0.25,2,6,0,-1.21,0.56,-1.99
8526,8526,4.008,0.25,2,6,0,-1.19,0.57,-1.99
8527,8527,4.008,0.25,2,6,0,-1.20,0.57,-1.99
8528,8528,4.008,0.25,2,6,0,-1.22,0.54,-1.99
8530,8530,4.008,0.25,2,6,0,-1.21,0.58,-1.99
8531,8531,4.008,0.25,2,6,0,-1.28,0.51,-1.99
8532,8532,4.008,0.25,2,6,0,-1.24,0.54,-1.99
8533,8533,4.008,0.25,2,6,0,-1.22,0.55,-1.99
8534,8534,4.008,0.25,2,6,0,-1.21,0.57,-1.99
8535,8535,4.008,0.25,2,6,0,-1.22,0.55,-1.99
8536,8536,4.008,0.25,2,6,0,-1.23,0.55,-1.99
8537,8537,4.008,0.25,2,6,0,-1.25,0.56,-1.99
8538,8538,4.008,0.25,2,6,0,-1.26,0.53,-1.99
8539,8539,4.008,0.25,2,6,0,-1.26,0.55,-1.99
8540,8540,4.008,0.25,2,6,0,-1.23,0.59,-1.99
8544,8544,4.008,0.25,2,6,0,-1.23,0.56,-1.99
8545,8545,4.008,0.25,2,6,0,-1.22,0.59,-1.99
8546,8546,4.008,0.25,2,6,0,-1.27,0.52,-1.99
8547,8547,4.008,0.25,2,6,0,-1.25,0.56,-1.99
8573,8573,4.008,0.25,2,6,0,-1.21,0.45,-1.99
8574,8574,4.008,0.25,2,6,0,-1.20,0.46,-1.99
8575,8575,4.008,0.25,2,6,0,-1.19,0.45,-1.99
8576,8576,4.008,0.25,2,6,0,-1.19,0.48,-1.99
8577,8577,4.008,0.25,2,6,0,-1.15,0.50,-1.99
8578,8578,4.008,0.25,2,6,0,-1.09,0.56,-1.99
8579,8579,4.008,0.25,2,6,0,-1.18,0.47,-1.99
8580,8580,4.008,0.25,2,6,0,-1.18,0.45,-1.99
8581,8581,4.008,0.25,2,6,0,-1.15,0.50,-1.99
8582,8582,4.008,0.25,2,6,0,-1.12,0.60,-1.99
8583,8583,4.008,0.25,2,6,0,-1.15,0.50,-1.99
8584,8584,4.008,0.25,2,6,0,-1.16,0.49,-1.99
8585,8585,4.008,0.25,2,6,0,-1.23,0.54,-1.99
8586,8586,4.008,0.25,2,6,0,-1.25,0.53,-1.99
8587,8587,4.008,0.25,2,6,0,-1.25,0.53,-1.99
8603,8603,4.008,0.25,2,6,0,-1.23,0.53,-1.99
8604,8604,4.008,0.25,2,6,0,-1.24,0.53,-1.99
8605,8605,4.008,0.25,2,6,0,-1.25,0.52,-1.99
8606,8606,4.008,0.25,2,6,0,-1.23,0.53,-1.99
8607,8607,4.008,0.25,2,6,0,-1.24,0.52,-1.99
8608,8608,4.008,0.25,2,6,0,-1.23,0.53,-1.99
8609,8609,4.008,0.25,2,6,0,-1.23,0.54,-1.99
8610,8610,4.008,0.25,2,6,0,-1.23,0.54,-1.99
8611,8611,4.008,0.25,2,6,0,-1.23,0.56,-1.99
8612,8612,4.008,0.25,2,6,0,-1.21,0.54,-1.99
8613,8613,4.008,0.25,2,6,0,-1.23,0.53,-1.99
8614,8614,4.008,0.25,2,6,0,-1.23,0.53,-1.99
8615,8615,4.008,0.25,2,6,0,-1.25,0.52,-1.99
8616,8616,4.008,0.25,2,6,0,-1.20,0.59,-1.99
8617,8617,4.008,0.25,2,6,0,-1.23,0.54,-1.99
8618,8618,4.008,0.25,2,6,0,-1.25,0.52,-1.99
8620,8620,4.008,0.25,2,6,0,-1.22,0.64,-1.99
8621,8621,4.008,0.25,2,6,0,-1.22,0.59,-1.99
8622,8622,4.008,0.25,2,6,0,-1.25,0.53,-1.99
8623,8623,4.008,0.25,2,6,0,-1.25,0.52,-1.99
8624,8624,4.008,0.25,2,6,0,-1.26,0.52,-1.99
8625,8625,4.008,0.25,2,6,0,-1.23,0.55,-1.99
8626,8626,4.008,0.25,2,6,0,-1.25,0.54,-1.99
8627,8627,4.008,0.25,2,6,0,-1.25,0.54,-1.99
8628,8628,4.008,0.25,2,6,0,-1.29,0.50,-1.99
8629,8629,4.008,0.25,2,6,0,-1.27,0.51,-1.99
8630,8630,4.008,0.25,2,6,0,-1.28,0.51,-1.99
8631,8631,4.008,0.25,2,6,0,-1.25,0.54,-1.99
8632,8632,4.008,0.25,2,6,0,-1.27,0.52,-1.99
8633,8633,4.008,0.25,2,6,0,-1.28,0.51,-1.99
8634,8634,4.008,0.25,2,6,0,-1.26,0.53,-1.99
8635,8635,4.008,0.25,2,6,0,-1.25,0.54,-1.99
8636,8636,4.008,0.25,2,6,0,-1.27,0.52,-1.99
8645,8645,4.008,0.25,2,6,0,-1.27,0.53,-1.99
8646,8646,4.008,0.25,2,6,0,-1.27,0.53,-1.99
8647,8647,4.008,0.25,2,6,0,-1.28,0.51,-1.99
8648,8648,4.008,0.25,2,6,0,-1.28,0.51,-1.99
8649,8649,4.008,0.25,2,6,0,-1.28,0.52,-1.99
8650,8650,4.008,0.25,2,6,0,-1.27,0.52,-1.99
8651,8651,4.008,0.25,2,6,0,-1.28,0.52,-1.99
8652,8652,4.008,0.25,2,6,0,-1.26,0.54,-1.99
8653,8653,4.008,0.25,2,6,0,-1.29,0.51,-1.99
8661,8661,4.008,0.25,2,6,0,-1.14,0.51,-1.99
8662,8662,4.008,0.25,2,6,0,-1.18,0.46,-1.99
8663,8663,4.008,0.25,2,6,0,-1.12,0.54,-1.99
8664,8664,4.008,0.25,2,6,0,-1.15,0.48,-1.99
8665,8665,4.008,0.25,2,6,0,-1.11,0.52,-1.99
8666,8666,4.008,0.25,2,6,0,-1.15,0.50,-1.99
8667,8667,4.008,0.25,2,6,0,-1.05,0.60,-1.99
8668,8668,4.008,0.25,2,6,0,-1.10,0.54,-1.99
8669,8669,4.008,0.25,2,6,0,-1.16,0.46,-1.99
8670,8670,4.008,0.25,2,6,0,-1.15,0.51,-1.99
8671,8671,4.008,0.25,2,6,0,-1.14,0.50,-1.99
8672,8672,4.008,0.25,2,6,0,-1.12,0.52,-1.99
8673,8673,4.008,0.25,2,6,0,-1.18,0.47,-1.99
8674,8674,4.008,0.25,2,6,0,-1.16,0.48,-1.99
8675,8675,4.008,0.25,2,6,0,-1.12,0.53,-1.99
8676,8676,4.008,0.25,2,6,0,-1.05,0.60,-1.99
8677,8677,4.008,0.25,2,6,0,-1.18,0.48,-1.99
8678,8678,4.008,0.25,2,6,0,-1.16,0.50,-1.99
8679,8679,4.008,0.25,2,6,0,-1.16,0.51,-1.99
8681,8681,4.008,0.25,2,6,0,-1.25,0.50,-1.99
8683,8683,4.008,0.25,2,6,0,-1.25,0.50,-1.99
8684,8684,4.008,0.25,2,6,0,-1.25,0.51,-1.99
8686,8686,4.008,0.25,2,6,0,-1.22,0.52,-1.99
8687,8687,4.008,0.25,2,6,0,-1.26,0.50,-1.99
8688,8688,4.008,0.25,2,6,0,-1.24,0.52,-1.99
8689,8689,4.008,0.25,2,6,0,-1.25,0.51,-1.99
8690,8690,4.008,0.25,2,6,0,-1.26,0.51,-1.99
8691,8691,4.008,0.25,2,6,0,-1.27,0.50,-1.99
8692,8692,4.008,0.25,2,6,0,-1.26,0.51,-1.99
8693,8693,4.008,0.25,2,6,0,-1.25,0.52,-1.99
8695,8695,4.008,0.25,2,6,0,-1.25,0.51,-1.99
8696,8696,4.008,0.25,2,6,0,-1.27,0.50,-1.99
8697,8697,4.008,0.25,2,6,0,-1.26,0.50,-1.99
8698,8698,4.008,0.25,2,6,0,-1.26,0.51,-1.99
8699,8699,4.008,0.25,2,6,0,-1.26,0.51,-1.99
8704,8704,4.008,0.25,2,6,0,-1.26,0.50,-1.99
8705,8705,4.008,0.25,2,6,0,-1.26,0.50,-1.99
8706,8706,4.008,0.25,2,6,0,-1.26,0.50,-1.99
8707,8707,4.008,0.25,2,6,0,-1.26,0.50,-1.99
8708,8708,4.008,0.25,2,6,0,-1.24,0.53,-1.99
8709,8709,4.008,0.25,2,6,0,-1.26,0.49,-1.99
8711,8711,4.008,0.25,2,6,0,-1.28,0.51,-1.99
8712,8712,4.008,0.25,2,6,0,-1.27,0.50,-1.99
8713,8713,4.008,0.25,2,6,0,-1.28,0.51,-1.99
8714,8714,4.008,0.25,2,6,0,-1.27,0.51,-1.99
8715,8715,4.008,0.25,2,6,0,-1.28,0.50,-1.99
8716,8716,4.008,0.25,2,6,0,-1.28,0.50,-1.99
8717,8717,4.008,0.25,2,6,0,-1.28,0.50,-1.99
8718,8718,4.008,0.25,2,6,0,-1.27,0.51,-1.99
8721,8721,4.008,0.25,2,6,0,-1.27,0.52,-1.99
8722,8722,4.008,0.25,2,6,0,-1.28,0.52,-1.99
8723,8723,4.008,0.25,2,6,0,-1.29,0.50,-1.99
8724,8724,4.008,0.25,2,6,0,-1.29,0.51,-1.99
8725,8725,4.008,0.25,2,6,0,-1.29,0.50,-1.99
8726,8726,4.008,0.25,2,6,0,-1.32,0.50,-1.99
8727,8727,4.008,0.25,2,6,0,-1.30,0.51,-1.99
8728,8728,4.008,0.25,2,6,0,-1.30,0.51,-1.99
8729,8729,4.008,0.25,2,6,0,-1.29,0.52,-1.99
8730,8730,4.008,0.25,2,6,0,-1.30,0.51,-1.99
8733,8733,4.008,0.25,2,6,0,-1.24,0.49,-1.99
8734,8734,4.008,0.25,2,6,0,-1.24,0.48,-1.99
8735,8735,4.008,0.25,2,6,0,-1.23,0.49,-1.99
8736,8736,4.008,0.25,2,6,0,-1.23,0.49,-1.99
8737,8737,4.008,0.25,2,6,0,-1.24,0.49,-1.99
8738,8738,4.008,0.25,2,6,0,-1.24,0.48,-1.99
8739,8739,4.008,0.25,2,6,0,-1.25,0.47,-1.99
8740,8740,4.008,0.25,2,6,0,-1.23,0.50,-1.99
8741,8741,4.008,0.25,2,6,0,-1.24,0.48,-1.99
8742,8742,4.008,0.25,2,6,0,-1.25,0.47,-1.99
8743,8743,4.008,0.25,2,6,0,-1.24,0.49,-1.99
8744,8744,4.008,0.25,2,6,0,-1.24,0.49,-1.99
8745,8745,4.008,0.25,2,6,0,-1.24,0.49,-1.99
8746,8746,4.008,0.25,2,6,0,-1.24,0.49,-1.99
8747,8747,4.008,0.25,2,6,0,-1.24,0.49,-1.99
8748,8748,4.008,0.25,2,6,0,-1.24,0.49,-1.99
8749,8749,4.008,0.25,2,6,0,-1.24,0.49,-1.99
8750,8750,4.008,0.25,2,6,0,-1.24,0.49,-1.99
8751,8751,4.008,0.25,2,6,0,-1.23,0.50,-1.99
8752,8752,4.008,0.25,2,6,0,-1.24,0.49,-1.99
8759,8759,4.008,0.25,2,6,0,-1.23,0.51,-1.99
8760,8760,4.008,0.25,2,6,0,-1.25,0.50,-1.99
8761,8761,4.008,0.25,2,6,0,-1.24,0.50,-1.99
8762,8762,4.008,0.25,2,6,0,-1.25,0.50,-1.99
8763,8763,4.008,0.25,2,6,0,-1.24,0.52,-1.99
8764,8764,4.008,0.25,2,6,0,-1.25,0.51,-1.99
8765,8765,4.008,0.25,2,6,0,-1.25,0.51,-1.99
8766,8766,4.008,0.25,2,6,0,-1.25,0.51,-1.99
8769,8769,4.008,0.25,2,6,0,-1.26,0.52,-1.99
8770,8770,4.008,0.25,2,6,0,-1.26,0.51,-1.99
8771,8771,4.008,0.25,2,6,0,-1.27,0.50,-1.99
8772,8772,4.008,0.25,2,6,0,-1.27,0.51,-1.99
8773,8773,4.008,0.25,2,6,0,-1.27,0.51,-1.99
8774,8774,4.008,0.25,2,6,0,-1.27,0.51,-1.99
8781,8781,4.008,0.25,2,6,0,-0.91,0.40,-1.99
8782,8782,4.008,0.25,2,6,0,-0.90,0.42,-1.99
8783,8783,4.008,0.25,2,6,0,-0.91,0.41,-1.99
8784,8784,4.008,0.25,2,6,0,-0.89,0.42,-1.99
8785,8785,4.008,0.25,2,6,0,-0.88,0.44,-1.99
8786,8786,4.008,0.25,2,6,0,-0.89,0.42,-1.99
8787,8787,4.008,0.25,2,6,0,-0.89,0.43,-1.99
8788,8788,4.008,0.25,2,6,0,-0.89,0.42,-1.99
8792,8792,4.008,0.25,2,6,0,-0.90,0.42,-1.99
8793,8793,4.008,0.25,2,6,0,-0.91,0.41,-1.99
8794,8794,4.008,0.25,2,6,0,-0.90,0.41,-1.99
8795,8795,4.008,0.25,2,6,0,-0.90,0.42,-1.99
8796,8796,4.008,0.25,2,6,0,-0.89,0.44,-1.99
8797,8797,4.008,0.25,2,6,0,-0.89,0.42,-1.99
8798,8798,4.008,0.25,2,6,0,-0.90,0.42,-1.99
8799,8799,4.008,0.25,2,6,0,-0.90,0.43,-1.99
8800,8800,4.008,0.25,2,6,0,-0.89,0.43,-1.99
8801,8801,4.008,0.25,2,6,0,-0.89,0.43,-1.99
8802,8802,4.008,0.25,2,6,0,-0.90,0.42,-1.99
8803,8803,4.008,0.25,2,6,0,-0.91,0.42,-1.99
8804,8804,4.008,0.25,2,6,0,-0.90,0.41,-1.99
8805,8805,4.008,0.25,2,6,0,-0.90,0.41,-1.99
8806,8806,4.008,0.25,2,6,0,-0.88,0.44,-1.99
8807,8807,4.008,0.25,2,6,0,-0.91,0.41,-1.99
8808,8808,4.008,0.25,2,6,0,-0.89,0.42,-1.99
8809,8809,4.008,0.25,2,6,0,-0.90,0.41,-1.99
8810,8810,4.008,0.25,2,6,0,-0.84,0.52,-1.99
8811,8811,4.008,0.25,2,6,0,-0.86,0.43,-1.99
8812,8812,4.008,0.25,2,6,0,-0.88,0.41,-1.99
8813,8813,4.008,0.25,2,6,0,-0.91,0.42,-1.99
