Run_Start,Run_End,Bunch_Spacing,Coin_Offset,nSkip,nWindows,Pion_Prompt_Peak,Kaon_Prompt_Peak,Proton_Prompt_Peak,RF_Offset,PiRFLow,PiRFHigh,KRFLow,KRFHigh,pRFLow,pRFHigh
8213,8213,4.008,0.25,2,6,0,0.2,0.08,0.05,1.5,2.5,0.75,1.75,0,0.75
8214,8214,4.008,0.25,2,6,0,0.12,0.63,0.05,1.5,2.5,0.75,1.75,0,0.75
8215,8215,4.008,0.25,2,6,0,0.11,0.03,0.05,1.5,2.5,0.75,1.75,0,0.75
8216,8216,4.008,0.25,2,6,0,0.1,-0.07,0.05,1.5,2.5,0.75,1.75,0,0.75
8217,8217,4.008,0.25,2,6,0,-0.03,-0.02,0.05,1.5,2.5,0.75,1.75,0,0.75
8218,8218,4.008,0.25,2,6,0,0.02,-0.17,0.05,1.5,2.5,0.75,1.75,0,0.75
8219,8219,4.008,0.25,2,6,0,0.18,-1.11,0.05,1.5,2.5,0.75,1.75,0,0.75
8220,8220,4.008,0.25,2,6,0,0.08,-0.14,0.05,1.5,2.5,0.75,1.75,0,0.75
8221,8221,4.008,0.25,2,6,0,0.09,0.08,0.05,1.5,2.5,0.75,1.75,0,0.75
8222,8222,4.008,0.25,2,6,0,0.08,-0.02,0.05,1.5,2.5,0.75,1.75,0,0.75
8223,8223,4.008,0.25,2,6,0,0.01,0.03,0.05,1.5,2.5,0.75,1.75,0,0.75
8224,8224,4.008,0.25,2,6,0,0.09,-0.18,0.05,1.5,2.5,0.75,1.75,0,0.75
8225,8225,4.008,0.25,2,6,0,0.13,0.11,0.05,1.5,2.5,0.75,1.75,0,0.75
8226,8226,4.008,0.25,2,6,0,0.09,0.1,0.05,1.5,2.5,0.75,1.75,0,0.75
8227,8227,4.008,0.25,2,6,0,0.05,0.13,0.05,1.5,2.5,0.75,1.75,0,0.75
8228,8228,4.008,0.25,2,6,0,0.08,-0.09,0.05,1.5,2.5,0.75,1.75,0,0.75
8229,8229,4.008,0.25,2,6,0,0.14,0.05,0.05,1.5,2.5,0.75,1.75,0,0.75
8230,8230,4.008,0.25,2,6,0,0.06,0.01,0.05,1.5,2.5,0.75,1.75,0,0.75
8231,8231,4.008,0.25,2,6,0,0.05,0.08,0.05,1.5,2.5,0.75,1.75,0,0.75
8232,8232,4.008,0.25,2,6,0,0.09,0.07,0.05,1.5,2.5,0.75,1.75,0,0.75
8233,8233,4.008,0.25,2,6,0,0.13,-0.03,0.05,1.5,2.5,0.75,1.75,0,0.75
8234,8234,4.008,0.25,2,6,0,0.18,0.02,0.05,1.5,2.5,0.75,1.75,0,0.75
8235,8235,4.008,0.25,2,6,0,0.12,0.05,0.05,1.5,2.5,0.75,1.75,0,0.75
8236,8236,4.008,0.25,2,6,0,0.05,0.12,0.05,1.5,2.5,0.75,1.75,0,0.75
8237,8237,4.008,0.25,2,6,0,0.09,-0.15,0.05,1.5,2.5,0.75,1.75,0,0.75
8238,8238,4.008,0.25,2,6,0,0.03,0.06,0.05,1.5,2.5,0.75,1.75,0,0.75
8239,8239,4.008,0.25,2,6,0,0.15,0.15,0.05,1.5,2.5,0.75,1.75,0,0.75
8240,8240,4.008,0.25,2,6,0,0.11,0.23,0.05,1.5,2.5,0.75,1.75,0,0.75
8241,8241,4.008,0.25,2,6,0,0.04,-0.19,0.05,1.5,2.5,0.75,1.75,0,0.75
8242,8242,4.008,0.25,2,6,0,0.04,0.09,0.05,1.5,2.5,0.75,1.75,0,0.75
8243,8243,4.008,0.25,2,6,0,0.12,-0.29,0.05,1.5,2.5,0.75,1.75,0,0.75
8244,8244,4.008,0.25,2,6,0,0.19,-0.05,0.05,1.5,2.5,0.75,1.75,0,0.75
8245,8245,4.008,0.25,2,6,0,0.09,0.04,0.05,1.5,2.5,0.75,1.75,0,0.75
8246,8246,4.008,0.25,2,6,0,0.06,0.08,0.05,1.5,2.5,0.75,1.75,0,0.75
8252,8252,4.008,0.25,2,6,0,0.02,-0.15,0.02,1.5,2.5,0.75,1.75,0,0.75
8253,8253,4.008,0.25,2,6,0,0.1,-0.05,0.02,1.5,2.5,0.75,1.75,0,0.75
8254,8254,4.008,0.25,2,6,0,0.06,-0.06,0.02,1.5,2.5,0.75,1.75,0,0.75
8255,8255,4.008,0.25,2,6,0,0.02,0.14,0.02,1.5,2.5,0.75,1.75,0,0.75
8256,8256,4.008,0.25,2,6,0,0.01,-0.08,0.02,1.5,2.5,0.75,1.75,0,0.75
8267,8267,4.008,0.25,2,6,0,0.01,0.25,0.02,1.5,2.5,0.75,1.75,0,0.75
8268,8268,4.008,0.25,2,6,0,0.02,-0.13,0.02,1.5,2.5,0.75,1.75,0,0.75
8269,8269,4.008,0.25,2,6,0,-0.02,-27.88,0.02,1.5,2.5,0.75,1.75,0,0.75
8270,8270,4.008,0.25,2,6,0,0.07,0.07,0.02,1.5,2.5,0.75,1.75,0,0.75
8271,8271,4.008,0.25,2,6,0,-0.03,-0.14,0.02,1.5,2.5,0.75,1.75,0,0.75
8272,8272,4.008,0.25,2,6,0,0.04,0.02,0.02,1.5,2.5,0.75,1.75,0,0.75
8273,8273,4.008,0.25,2,6,0,0.02,-0.03,0.02,1.5,2.5,0.75,1.75,0,0.75
8274,8274,4.008,0.25,2,6,0,0.08,-0.05,0.02,1.5,2.5,0.75,1.75,0,0.75
8275,8275,4.008,0.25,2,6,0,0.01,0.14,0.02,1.5,2.5,0.75,1.75,0,0.75
8276,8276,4.008,0.25,2,6,0,0.02,-0.04,0.02,1.5,2.5,0.75,1.75,0,0.75
8277,8277,4.008,0.25,2,6,0,-0.01,0.14,0.02,1.5,2.5,0.75,1.75,0,0.75
8278,8278,4.008,0.25,2,6,0,0.05,0.16,0.02,1.5,2.5,0.75,1.75,0,0.75
8279,8279,4.008,0.25,2,6,0,0.04,0.1,0.02,1.5,2.5,0.75,1.75,0,0.75
8280,8280,4.008,0.25,2,6,0,0,0.05,0.02,1.5,2.5,0.75,1.75,0,0.75
8281,8281,4.008,0.25,2,6,0,-0.03,0.28,0.02,1.5,2.5,0.75,1.75,0,0.75
8282,8282,4.008,0.25,2,6,0,0.08,-0.3,0.02,1.5,2.5,0.75,1.75,0,0.75
8284,8284,4.008,0.25,2,6,0,0.04,-0.12,0.02,1.5,2.5,0.75,1.75,0,0.75
8285,8285,4.008,0.25,2,6,0,-0.1,0.88,0.02,1.5,2.5,0.75,1.75,0,0.75
8286,8286,4.008,0.25,2,6,0,0.02,-0.08,0.02,1.5,2.5,0.75,1.75,0,0.75
8287,8287,4.008,0.25,2,6,0,-0.01,0.09,0.02,1.5,2.5,0.75,1.75,0,0.75
8288,8288,4.008,0.25,2,6,0,0.12,0.11,0.02,1.5,2.5,0.75,1.75,0,0.75
8289,8289,4.008,0.25,2,6,0,0.01,-0.09,0.02,1.5,2.5,0.75,1.75,0,0.75
8290,8290,4.008,0.25,2,6,0,0.03,-0.04,0.02,1.5,2.5,0.75,1.75,0,0.75
8291,8291,4.008,0.25,2,6,0,-0.01,-0.13,0.02,1.5,2.5,0.75,1.75,0,0.75
8292,8292,4.008,0.25,2,6,0,0.1,0.15,0.02,1.5,2.5,0.75,1.75,0,0.75
8293,8293,4.008,0.25,2,6,0,0.01,-0.11,0.02,1.5,2.5,0.75,1.75,0,0.75
8294,8294,4.008,0.25,2,6,0,0.04,0.04,0.02,1.5,2.5,0.75,1.75,0,0.75
8295,8295,4.008,0.25,2,6,0,0.04,0.13,0.02,1.5,2.5,0.75,1.75,0,0.75
8296,8296,4.008,0.25,2,6,0,0.16,0.1,0.02,1.5,2.5,0.75,1.75,0,0.75
8297,8297,4.008,0.25,2,6,0,0.07,-0.35,0.02,1.5,2.5,0.75,1.75,0,0.75
8298,8298,4.008,0.25,2,6,0,0.13,-8.36,0.02,1.5,2.5,0.75,1.75,0,0.75
8304,8304,4.008,0.25,2,6,0,0.05,-0.03,0.03,1.5,2.5,0.75,1.75,0,0.75
8305,8305,4.008,0.25,2,6,0,0.04,0.2,0.03,1.5,2.5,0.75,1.75,0,0.75
8306,8306,4.008,0.25,2,6,0,0.01,0.07,0.03,1.5,2.5,0.75,1.75,0,0.75
8307,8307,4.008,0.25,2,6,0,-0.02,-0.2,0.03,1.5,2.5,0.75,1.75,0,0.75
8308,8308,4.008,0.25,2,6,0,0.01,0.6,0.03,1.5,2.5,0.75,1.75,0,0.75
8309,8309,4.008,0.25,2,6,0,0,-0.25,0.03,1.5,2.5,0.75,1.75,0,0.75
8310,8310,4.008,0.25,2,6,0,0.01,0.34,0.03,1.5,2.5,0.75,1.75,0,0.75
8311,8311,4.008,0.25,2,6,0,0.09,0.14,0.03,1.5,2.5,0.75,1.75,0,0.75
8312,8312,4.008,0.25,2,6,0,0,0.3,0.03,1.5,2.5,0.75,1.75,0,0.75
8313,8313,4.008,0.25,2,6,0,-0.1,-0.49,0.03,1.5,2.5,0.75,1.75,0,0.75
8314,8317,4.008,0.25,2,6,0,-0.1,-0.49,0.03,1.5,2.5,0.75,1.75,0,0.75
8314,8314,4.008,0.25,2,6,0,0.48,-103.74,0.03,1.5,2.5,0.75,1.75,0,0.75
8315,8315,4.008,0.25,2,6,0,0.12,-40.18,0.03,1.5,2.5,0.75,1.75,0,0.75
8316,8316,4.008,0.25,2,6,0,0.12,-0.01,0.03,1.5,2.5,0.75,1.75,0,0.75
8317,8317,4.008,0.25,2,6,0,-0.02,-40.13,0.03,1.5,2.5,0.75,1.75,0,0.75
8318,8318,4.008,0.25,2,6,0,0.02,0.08,-1.99,1.5,2.5,0.75,1.75,0,0.75
8319,8319,4.008,0.25,2,6,0,0.08,-0.61,-1.99,1.5,2.5,0.75,1.75,0,0.75
8320,8320,4.008,0.25,2,6,0,0.03,-0.05,-1.99,1.5,2.5,0.75,1.75,0,0.75
8321,8321,4.008,0.25,2,6,0,0.07,-0.1,-1.99,1.5,2.5,0.75,1.75,0,0.75
8322,8322,4.008,0.25,2,6,0,0.05,0,-1.99,1.5,2.5,0.75,1.75,0,0.75
8323,8323,4.008,0.25,2,6,0,0.06,-0.18,-1.99,1.5,2.5,0.75,1.75,0,0.75
8324,8324,4.008,0.25,2,6,0,0.02,0.12,-1.99,1.5,2.5,0.75,1.75,0,0.75
8325,8325,4.008,0.25,2,6,0,0.05,0.06,-1.99,1.5,2.5,0.75,1.75,0,0.75
8326,8326,4.008,0.25,2,6,0,0.05,-0.2,-1.99,1.5,2.5,0.75,1.75,0,0.75
8327,8327,4.008,0.25,2,6,0,0.02,0.11,-1.99,1.5,2.5,0.75,1.75,0,0.75
8328,8328,4.008,0.25,2,6,0,0.07,0.15,-1.99,1.5,2.5,0.75,1.75,0,0.75
8329,8329,4.008,0.25,2,6,0,0.12,0.67,-1.99,1.5,2.5,0.75,1.75,0,0.75
8330,8330,4.008,0.25,2,6,0,-0.05,0.21,-1.99,1.5,2.5,0.75,1.75,0,0.75
8331,8331,4.008,0.25,2,6,0,0.06,0.18,-1.99,1.5,2.5,0.75,1.75,0,0.75
8332,8332,4.008,0.25,2,6,0,0.08,-0.1,-1.99,1.5,2.5,0.75,1.75,0,0.75
8333,8333,4.008,0.25,2,6,0,0.05,-0.04,-1.99,1.5,2.5,0.75,1.75,0,0.75
8334,8334,4.008,0.25,2,6,0,-19.52,1.23,-1.99,1.5,2.5,0.75,1.75,0,0.75
8335,8335,4.008,0.25,2,6,0,-0.05,0.86,-1.99,1.5,2.5,0.75,1.75,0,0.75
8336,8336,4.008,0.25,2,6,0,0.06,-0.04,-1.99,1.5,2.5,0.75,1.75,0,0.75
8337,8337,4.008,0.25,2,6,0,0.05,0.02,-1.99,1.5,2.5,0.75,1.75,0,0.75
8338,8338,4.008,0.25,2,6,0,-0.01,-0.06,-1.99,1.5,2.5,0.75,1.75,0,0.75
8339,8339,4.008,0.25,2,6,0,0.02,0.33,-1.99,1.5,2.5,0.75,1.75,0,0.75
8340,8340,4.008,0.25,2,6,0,0.04,-0.01,-1.99,1.5,2.5,0.75,1.75,0,0.75
8341,8341,4.008,0.25,2,6,0,0.07,0.06,-1.99,1.5,2.5,0.75,1.75,0,0.75
8342,8342,4.008,0.25,2,6,0,-0.05,-0.06,-1.99,1.5,2.5,0.75,1.75,0,0.75
8343,8343,4.008,0.25,2,6,0,0.04,-0.08,-1.99,1.5,2.5,0.75,1.75,0,0.75
8344,8344,4.008,0.25,2,6,0,-0.01,0.02,-1.99,1.5,2.5,0.75,1.75,0,0.75
8345,8345,4.008,0.25,2,6,0,-0.02,0.31,-1.99,1.5,2.5,0.75,1.75,0,0.75
8346,8346,4.008,0.25,2,6,0,0.03,0.18,-1.99,1.5,2.5,0.75,1.75,0,0.75
8347,8347,4.008,0.25,2,6,0,0.06,0.13,-1.99,1.5,2.5,0.75,1.75,0,0.75
8348,8348,4.008,0.25,2,6,0,0.05,-0.03,-1.99,1.5,2.5,0.75,1.75,0,0.75
8349,8349,4.008,0.25,2,6,0,0.01,0.03,-1.99,1.5,2.5,0.75,1.75,0,0.75
8350,8350,4.008,0.25,2,6,0,-0.02,-0.03,-1.99,1.5,2.5,0.75,1.75,0,0.75
8351,8351,4.008,0.25,2,6,0,0.04,-0.02,-1.99,1.5,2.5,0.75,1.75,0,0.75
8352,8352,4.008,0.25,2,6,0,0.07,-0.03,-1.99,1.5,2.5,0.75,1.75,0,0.75
8353,8353,4.008,0.25,2,6,0,0.12,-0.12,-1.99,1.5,2.5,0.75,1.75,0,0.75
8354,8354,4.008,0.25,2,6,0,0.01,-0.17,-1.99,1.5,2.5,0.75,1.75,0,0.75
8355,8355,4.008,0.25,2,6,0,-32.5,-32.25,-1.99,1.5,2.5,0.75,1.75,0,0.75
8356,8356,4.008,0.25,2,6,0,0.15,0.03,-1.99,1.5,2.5,0.75,1.75,0,0.75
8497,8497,4.008,0.25,2,6,0,-1.21,0.54,-1.99,1.5,2.5,0.75,1.75,0,0.75
8498,8498,4.008,0.25,2,6,0,-1.21,0.57,-1.99,1.5,2.5,0.75,1.75,0,0.75
8500,8500,4.008,0.25,2,6,0,-1.26,0.52,-1.99,1.5,2.5,0.75,1.75,0,0.75
8503,8503,4.008,0.25,2,6,0,-1.32,0.52,-1.99,1.5,2.5,0.75,1.75,0,0.75
8504,8504,4.008,0.25,2,6,0,-1.25,0.54,-1.99,1.5,2.5,0.75,1.75,0,0.75
8505,8505,4.008,0.25,2,6,0,-1.14,0.66,-1.99,1.5,2.5,0.75,1.75,0,0.75
8506,8506,4.008,0.25,2,6,0,-1.19,0.55,-1.99,1.5,2.5,0.75,1.75,0,0.75
8507,8508,4.008,0.25,2,6,0,-1.19,0.55,-1.99,1.5,2.5,0.75,1.75,0,0.75
8508,8508,4.008,0.25,2,6,0,-1.23,0.62,-1.99,1.5,2.5,0.75,1.75,0,0.75
8509,8509,4.008,0.25,2,6,0,-1.17,0.6,-1.99,1.5,2.5,0.75,1.75,0,0.75
8510,8510,4.008,0.25,2,6,0,-1.15,0.61,-1.99,1.5,2.5,0.75,1.75,0,0.75
8511,8511,4.008,0.25,2,6,0,-1.21,0.55,-1.99,1.5,2.5,0.75,1.75,0,0.75
8512,8512,4.008,0.25,2,6,0,-1.14,0.58,-1.99,1.5,2.5,0.75,1.75,0,0.75
8513,8513,4.008,0.25,2,6,0,-1.25,0.55,-1.99,1.5,2.5,0.75,1.75,0,0.75
8514,8514,4.008,0.25,2,6,0,-1.23,0.57,-1.99,1.5,2.5,0.75,1.75,0,0.75
8515,8515,4.008,0.25,2,6,0,-1.22,0.57,-1.99,1.5,2.5,0.75,1.75,0,0.75
8516,8521,4.008,0.25,2,6,0,-1.34,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8519,8519,4.008,0.25,2,6,0,-1.34,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8522,8522,4.008,0.25,2,6,0,-1.16,0.6,-1.99,1.5,2.5,0.75,1.75,0,0.75
8523,8523,4.008,0.25,2,6,0,-1.19,0.56,-1.99,1.5,2.5,0.75,1.75,0,0.75
8524,8524,4.008,0.25,2,6,0,-1.25,0.5,-1.99,1.5,2.5,0.75,1.75,0,0.75
8525,8525,4.008,0.25,2,6,0,-1.21,0.56,-1.99,1.5,2.5,0.75,1.75,0,0.75
8526,8526,4.008,0.25,2,6,0,-1.19,0.57,-1.99,1.5,2.5,0.75,1.75,0,0.75
8527,8527,4.008,0.25,2,6,0,-1.2,0.57,-1.99,1.5,2.5,0.75,1.75,0,0.75
8528,8528,4.008,0.25,2,6,0,-1.22,0.54,-1.99,1.5,2.5,0.75,1.75,0,0.75
8529,8529,4.008,0.25,2,6,0,-1.22,0.54,-1.99,1.5,2.5,0.75,1.75,0,0.75
8529,8529,4.008,0.25,2,6,0,-1.12,0.67,-1.99,1.5,2.5,0.75,1.75,0,0.75
8530,8530,4.008,0.25,2,6,0,-1.21,0.58,-1.99,1.5,2.5,0.75,1.75,0,0.75
8531,8531,4.008,0.25,2,6,0,-1.28,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8532,8532,4.008,0.25,2,6,0,-1.24,0.54,-1.99,1.5,2.5,0.75,1.75,0,0.75
8533,8533,4.008,0.25,2,6,0,-1.22,0.55,-1.99,1.5,2.5,0.75,1.75,0,0.75
8534,8534,4.008,0.25,2,6,0,-1.21,0.57,-1.99,1.5,2.5,0.75,1.75,0,0.75
8535,8535,4.008,0.25,2,6,0,-1.22,0.55,-1.99,1.5,2.5,0.75,1.75,0,0.75
8536,8536,4.008,0.25,2,6,0,-1.23,0.55,-1.99,1.5,2.5,0.75,1.75,0,0.75
8537,8537,4.008,0.25,2,6,0,-1.25,0.56,-1.99,1.5,2.5,0.75,1.75,0,0.75
8538,8538,4.008,0.25,2,6,0,-1.26,0.53,-1.99,1.5,2.5,0.75,1.75,0,0.75
8539,8539,4.008,0.25,2,6,0,-1.26,0.55,-1.99,1.5,2.5,0.75,1.75,0,0.75
8540,8540,4.008,0.25,2,6,0,-1.23,0.59,-1.99,1.5,2.5,0.75,1.75,0,0.75
8541,8543,4.008,0.25,2,6,0,-1.23,0.59,-1.99,1.5,2.5,0.75,1.75,0,0.75
8542,8542,4.008,0.25,2,6,0,-1.21,0.7,-1.99,1.5,2.5,0.75,1.75,0,0.75
8543,8543,4.008,0.25,2,6,0,-1.25,0.64,-1.99,1.5,2.5,0.75,1.75,0,0.75
8544,8544,4.008,0.25,2,6,0,-1.23,0.56,-1.99,1.5,2.5,0.75,1.75,0,0.75
8545,8545,4.008,0.25,2,6,0,-1.22,0.59,-1.99,1.5,2.5,0.75,1.75,0,0.75
8546,8546,4.008,0.25,2,6,0,-1.27,0.52,-1.99,1.5,2.5,0.75,1.75,0,0.75
8547,8547,4.008,0.25,2,6,0,-1.25,0.56,-1.99,1.5,2.5,0.75,1.75,0,0.75
8561,8561,4.008,0.25,2,6,0,0,0,-1.99,1.5,2.5,0.75,1.75,0,0.75
8570,8570,4.008,0.25,2,6,0,0,0,-1.99,1.5,2.5,0.75,1.75,0,0.75
8572,8572,4.008,0.25,2,6,0,0,0,-1.99,1.5,2.5,0.75,1.75,0,0.75
8573,8573,4.008,0.25,2,6,0,-1.21,0.45,-1.99,1.5,2.5,0.75,1.75,0,0.75
8574,8574,4.008,0.25,2,6,0,-1.2,0.46,-1.99,1.5,2.5,0.75,1.75,0,0.75
8575,8575,4.008,0.25,2,6,0,-1.19,0.45,-1.99,1.5,2.5,0.75,1.75,0,0.75
8576,8576,4.008,0.25,2,6,0,-1.19,0.48,-1.99,1.5,2.5,0.75,1.75,0,0.75
8577,8577,4.008,0.25,2,6,0,-1.15,0.5,-1.99,1.5,2.5,0.75,1.75,0,0.75
8578,8578,4.008,0.25,2,6,0,-1.09,0.56,-1.99,1.5,2.5,0.75,1.75,0,0.75
8579,8579,4.008,0.25,2,6,0,-1.18,0.47,-1.99,1.5,2.5,0.75,1.75,0,0.75
8580,8580,4.008,0.25,2,6,0,-1.18,0.45,-1.99,1.5,2.5,0.75,1.75,0,0.75
8581,8581,4.008,0.25,2,6,0,-1.15,0.5,-1.99,1.5,2.5,0.75,1.75,0,0.75
8582,8582,4.008,0.25,2,6,0,-1.12,0.6,-1.99,1.5,2.5,0.75,1.75,0,0.75
8582,8582,4.008,0.25,2,6,0,-1.12,0.6,-1.99,1.5,2.5,0.75,1.75,0,0.75
8583,8583,4.008,0.25,2,6,0,-1.15,0.5,-1.99,1.5,2.5,0.75,1.75,0,0.75
8584,8584,4.008,0.25,2,6,0,-1.16,0.49,-1.99,1.5,2.5,0.75,1.75,0,0.75
8585,8585,4.008,0.25,2,6,0,-1.23,0.54,-1.99,1.5,2.5,0.75,1.75,0,0.75
8586,8586,4.008,0.25,2,6,0,-1.25,0.53,-1.99,1.5,2.5,0.75,1.75,0,0.75
8587,8587,4.008,0.25,2,6,0,-1.25,0.53,-1.99,1.5,2.5,0.75,1.75,0,0.75
8588,8602,4.008,0.25,2,6,0,-1.25,0.53,-1.99,1.5,2.5,0.75,1.75,0,0.75
8588,8588,4.008,0.25,2,6,0,-1.24,0.56,-1.99,1.5,2.5,0.75,1.75,0,0.75
8603,8603,4.008,0.25,2,6,0,-1.23,0.53,-1.99,1.5,2.5,0.75,1.75,0,0.75
8604,8604,4.008,0.25,2,6,0,-1.24,0.53,-1.99,1.5,2.5,0.75,1.75,0,0.75
8605,8605,4.008,0.25,2,6,0,-1.25,0.52,-1.99,1.5,2.5,0.75,1.75,0,0.75
8606,8606,4.008,0.25,2,6,0,-1.23,0.53,-1.99,1.5,2.5,0.75,1.75,0,0.75
8607,8607,4.008,0.25,2,6,0,-1.24,0.52,-1.99,1.5,2.5,0.75,1.75,0,0.75
8608,8608,4.008,0.25,2,6,0,-1.23,0.53,-1.99,1.5,2.5,0.75,1.75,0,0.75
8609,8609,4.008,0.25,2,6,0,-1.23,0.54,-1.99,1.5,2.5,0.75,1.75,0,0.75
8610,8610,4.008,0.25,2,6,0,-1.23,0.54,-1.99,1.5,2.5,0.75,1.75,0,0.75
8611,8611,4.008,0.25,2,6,0,-1.23,0.56,-1.99,1.5,2.5,0.75,1.75,0,0.75
8612,8612,4.008,0.25,2,6,0,-1.21,0.54,-1.99,1.5,2.5,0.75,1.75,0,0.75
8613,8613,4.008,0.25,2,6,0,-1.23,0.53,-1.99,1.5,2.5,0.75,1.75,0,0.75
8614,8614,4.008,0.25,2,6,0,-1.23,0.53,-1.99,1.5,2.5,0.75,1.75,0,0.75
8615,8615,4.008,0.25,2,6,0,-1.25,0.52,-1.99,1.5,2.5,0.75,1.75,0,0.75
8616,8616,4.008,0.25,2,6,0,-1.2,0.59,-1.99,1.5,2.5,0.75,1.75,0,0.75
8617,8617,4.008,0.25,2,6,0,-1.23,0.54,-1.99,1.5,2.5,0.75,1.75,0,0.75
8618,8618,4.008,0.25,2,6,0,-1.25,0.52,-1.99,1.5,2.5,0.75,1.75,0,0.75
8619,8619,4.008,0.25,2,6,0,-1.25,0.52,-1.99,1.5,2.5,0.75,1.75,0,0.75
8619,8619,4.008,0.25,2,6,0,-1.2,0.62,-1.99,1.5,2.5,0.75,1.75,0,0.75
8620,8620,4.008,0.25,2,6,0,-1.22,0.64,-1.99,1.5,2.5,0.75,1.75,0,0.75
8620,8620,4.008,0.25,2,6,0,-1.22,0.64,-1.99,1.5,2.5,0.75,1.75,0,0.75
8621,8621,4.008,0.25,2,6,0,-1.22,0.59,-1.99,1.5,2.5,0.75,1.75,0,0.75
8622,8622,4.008,0.25,2,6,0,-1.25,0.53,-1.99,1.5,2.5,0.75,1.75,0,0.75
8623,8623,4.008,0.25,2,6,0,-1.25,0.52,-1.99,1.5,2.5,0.75,1.75,0,0.75
8624,8624,4.008,0.25,2,6,0,-1.26,0.52,-1.99,1.5,2.5,0.75,1.75,0,0.75
8625,8625,4.008,0.25,2,6,0,-1.23,0.55,-1.99,1.5,2.5,0.75,1.75,0,0.75
8626,8626,4.008,0.25,2,6,0,-1.25,0.54,-1.99,1.5,2.5,0.75,1.75,0,0.75
8627,8627,4.008,0.25,2,6,0,-1.25,0.54,-1.99,1.5,2.5,0.75,1.75,0,0.75
8628,8628,4.008,0.25,2,6,0,-1.29,0.5,-1.99,1.5,2.5,0.75,1.75,0,0.75
8629,8629,4.008,0.25,2,6,0,-1.27,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8630,8630,4.008,0.25,2,6,0,-1.28,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8631,8631,4.008,0.25,2,6,0,-1.25,0.54,-1.99,1.5,2.5,0.75,1.75,0,0.75
8632,8632,4.008,0.25,2,6,0,-1.27,0.52,-1.99,1.5,2.5,0.75,1.75,0,0.75
8633,8633,4.008,0.25,2,6,0,-1.28,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8634,8634,4.008,0.25,2,6,0,-1.26,0.53,-1.99,1.5,2.5,0.75,1.75,0,0.75
8635,8635,4.008,0.25,2,6,0,-1.25,0.54,-1.99,1.5,2.5,0.75,1.75,0,0.75
8636,8636,4.008,0.25,2,6,0,-1.27,0.52,-1.99,1.5,2.5,0.75,1.75,0,0.75
8637,8644,4.008,0.25,2,6,0,-1.27,0.52,-1.99,1.5,2.5,0.75,1.75,0,0.75
8637,8637,4.008,0.25,2,6,0,-1.29,0.58,-1.99,1.5,2.5,0.75,1.75,0,0.75
8645,8645,4.008,0.25,2,6,0,-1.27,0.53,-1.99,1.5,2.5,0.75,1.75,0,0.75
8646,8646,4.008,0.25,2,6,0,-1.27,0.53,-1.99,1.5,2.5,0.75,1.75,0,0.75
8647,8647,4.008,0.25,2,6,0,-1.28,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8648,8648,4.008,0.25,2,6,0,-1.28,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8649,8649,4.008,0.25,2,6,0,-1.28,0.52,-1.99,1.5,2.5,0.75,1.75,0,0.75
8650,8650,4.008,0.25,2,6,0,-1.27,0.52,-1.99,1.5,2.5,0.75,1.75,0,0.75
8651,8651,4.008,0.25,2,6,0,-1.28,0.52,-1.99,1.5,2.5,0.75,1.75,0,0.75
8652,8652,4.008,0.25,2,6,0,-1.26,0.54,-1.99,1.5,2.5,0.75,1.75,0,0.75
8653,8653,4.008,0.25,2,6,0,-1.29,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8654,8660,4.008,0.25,2,6,0,-1.29,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8654,8654,4.008,0.25,2,6,0,-1.25,0.6,-1.99,1.5,2.5,0.75,1.75,0,0.75
8657,8657,4.008,0.25,2,6,0,-1.15,0.58,-1.99,1.5,2.5,0.75,1.75,0,0.75
8658,8658,4.008,0.25,2,6,0,-1.17,0.52,-1.99,1.5,2.5,0.75,1.75,0,0.75
8659,8659,4.008,0.25,2,6,0,-1.19,0.5,-1.99,1.5,2.5,0.75,1.75,0,0.75
8661,8661,4.008,0.25,2,6,0,-1.14,0.51,-1.99,1.5,2.5,0.75,1.75,0,0.75
8662,8662,4.008,0.25,2,6,0,-1.18,0.46,-1.99,1.5,2.5,0.75,1.75,0,0.75
8663,8663,4.008,0.25,2,6,0,-1.12,0.54,-1.99,1.5,2.5,0.75,1.75,0,0.75
8664,8664,4.008,0.25,2,6,0,-1.15,0.48,-1.99,1.5,2.5,0.75,1.75,0,0.75
8665,8665,4.008,0.25,2,6,0,-1.11,0.52,-1.99,1.5,2.5,0.75,1.75,0,0.75
8666,8666,4.008,0.25,2,6,0,-1.15,0.5,-1.99,1.5,2.5,0.75,1.75,0,0.75
8667,8667,4.008,0.25,2,6,0,-1.05,0.6,-1.99,1.5,2.5,0.75,1.75,0,0.75
8668,8668,4.008,0.25,2,6,0,-1.1,0.54,-1.99,1.5,2.5,0.75,1.75,0,0.75
