(current_cut)_Total_COIN_Triggers,(current_cut)_Total_HMS_EL-REAL_Triggers,(current_cut)_Total_SHMS_3/4_Triggers,Accepted_COIN_Triggers,Accepted_HMS_Triggers,Accepted_SHMS_Triggers,BCM2_Beam_Cut_Charge,BCM2_Beam_Cut_Current,BCM2_Charge,BCM2_Current,BCM_Cut_HMS_Run_Length,BCM_Cut_SHMS_Run_Length,Beam_Energy,COIN_CPULT,COIN_Trigger_Rate,EDTM_Accepted_Triggers,HMS_Angle,HMS_CPULT,HMS_Cal_ALL_Elec_Eff,HMS_Cal_COIN_Elec_Eff,HMS_Cal_SING_Elec_Eff,HMS_Cer_ALL_Elec_Eff,HMS_Cer_COIN_Elec_Eff,HMS_Cer_SING_Elec_Eff,HMS_EL-REAL_Trigger_Rate,HMS_Elec_ALL_TRACK_EFF,HMS_Elec_COIN_TRACK_EFF,HMS_Elec_SING_TRACK_EFF,HMS_Hodo_3_of_4_EFF,HMS_Hodo_4_of_4_EFF,HMS_Hodo_Plane_1,HMS_Hodo_Plane_2,HMS_Hodo_Plane_3,HMS_Hodo_Plane_4,HMS_Hodo_S1XY,HMS_Hodo_S2XY,HMS_Hodoscope_S1X_Rate,HMS_Hodoscope_S1X_Triggers,HMS_P_Central,HMS_Particle_Mass,HMS_Run_Length,Non_Scaler_EDTM_Live_Time,Non_Scaler_EDTM_Live_Time_Corr,Pre-Scaled_COIN_Triggers,Pre-Scaled_HMS_EL-REAL_Triggers,Pre-Scaled_SHMS_3/4_Triggers,Ps1_factor,Ps2_factor,Ps3_factor,Ps4_factor,Ps5_factor,Ps6_factor,Run_Number,SHMS_3/4_Trigger_Rate,SHMS_Aero_ALL_Prot_Eff,SHMS_Aero_COIN_Prot_Eff,SHMS_Aero_SING_Prot_Eff,SHMS_Angle,SHMS_CPULT,SHMS_HGC_ALL_Prot_Eff,SHMS_HGC_COIN_Prot_Eff,SHMS_HGC_SING_Prot_Eff,SHMS_Hadron_ALL_TRACK_EFF,SHMS_Hodo_3_of_4_EFF,SHMS_Hodo_4_of_4_EFF,SHMS_Hodo_Plane_1,SHMS_Hodo_Plane_2,SHMS_Hodo_Plane_3,SHMS_Hodo_Plane_4,SHMS_Hodo_S1XY,SHMS_Hodo_S2XY,SHMS_Hodoscope_S1X_Rate,SHMS_Hodoscope_S1X_Triggers,SHMS_P_Central,SHMS_Particle_Mass,SHMS_Prot_ALL_TRACK_EFF,SHMS_Prot_COIN_TRACK_EFF,SHMS_Prot_SING_TRACK_EFF,SHMS_Run_Length,Target_Mass_(amu),Total_COIN_Triggers,Total_HMS_EL-REAL_Triggers,Total_SHMS_3/4_Triggers,COIN_CPULT_ERROR,HMS_CPULT_ERROR,HMS_Cal_ALL_Elec_Eff_ERROR,HMS_Cal_COIN_Elec_Eff_ERROR,HMS_Cal_SING_Elec_Eff_ERROR,HMS_Cer_ALL_Elec_Eff_ERROR,HMS_Cer_COIN_Elec_Eff_ERROR,HMS_Cer_SING_Elec_Eff_ERROR,HMS_Elec_ALL_TRACK_EFF_ERROR,HMS_Elec_COIN_TRACK_EFF_ERROR,HMS_Elec_SING_TRACK_EFF_ERROR,Non_Scaler_EDTM_Live_Time_Corr_ERROR,Non_Scaler_EDTM_Live_Time_ERROR,SHMS_Aero_ALL_Prot_Eff_ERROR,SHMS_Aero_COIN_Prot_Eff_ERROR,SHMS_Aero_SING_Prot_Eff_ERROR,SHMS_CPULT_ERROR,SHMS_HGC_ALL_Prot_Eff_ERROR,SHMS_HGC_COIN_Prot_Eff_ERROR,SHMS_HGC_SING_Prot_Eff_ERROR,SHMS_Hadron_ALL_TRACK_EFF_ERROR,SHMS_Prot_ALL_TRACK_EFF_ERROR,SHMS_Prot_COIN_TRACK_EFF_ERROR,SHMS_Prot_SING_TRACK_EFF_ERROR
138327.0,2512003.0,2458209.0,138923.0,614134.0,277277.0,46.837,71.758,46.847,66.65,652.708,652.708,6.398538,1.0006,0.212,7007.0,18.595,0.2444,0.9976,0.9987,0.997,0.9934,0.9929,0.9936,3.849,0.997,0.9971,0.9969,0.99755,0.785171,0.998005,0.996043,0.994153,0.794512,0.999992,0.998799,129.842,84748876.0,4.752,0.000511,652.708,1.0003,1.0003,0.0,837640.0,491826.0,5.0,1.0,1.0,3.0,0.0,1.0,16277.0,3.766,0.647,0.6526,0.5967,37.97,0.1128,0.9953,0.9954,0.994,0.9907,0.992977,0.776505,0.995493,0.991401,0.978222,0.804302,0.999961,0.995738,62.616,40870062.0,2.412,0.938272,0.9944,0.9943,0.9951,652.708,1.007276,138327.0,2512003.0,2458209.0,0.0,0.0002,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002,0.0001,0.0,0.0,0.0013,0.0014,0.0043,0.0002,0.0002,0.0002,0.0009,0.0003,0.0003,0.0003,0.0009
29827.0,546486.0,536864.0,29825.0,45509.0,45256.0,10.21,78.73,10.21,78.73,129.687,129.687,6.398538,0.9999,0.23,1291.0,18.595,0.0833,0.9983,0.9985,0.9973,0.9941,0.9941,0.9943,4.214,0.9972,0.9971,0.9975,0.99717,0.779428,0.998469,0.995295,0.992908,0.789914,0.999993,0.99851,142.766,18514953.0,4.752,0.000511,129.687,0.9992,0.9992,0.0,91081.0,89477.0,6.0,1.0,1.0,6.0,0.0,1.0,16278.0,4.14,0.653,0.6553,0.6139,37.97,0.0843,0.9963,0.9963,0.9957,0.9926,0.993267,0.77922,0.994459,0.991213,0.980621,0.806131,0.999951,0.996243,68.676,8906336.0,2.412,0.938272,0.9947,0.9945,0.9972,129.687,1.007276,29827.0,546486.0,536864.0,0.0,0.0004,0.0002,0.0002,0.0006,0.0004,0.0005,0.0009,0.0003,0.0003,0.0007,0.0008,0.0008,0.0029,0.003,0.0126,0.0004,0.0005,0.0005,0.0022,0.0006,0.0006,0.0007,0.002
4776.0,211906.0,543910.0,5037.0,28073.0,36763.0,12.85,38.205,12.852,35.46,336.343,336.343,6.398538,1.0002,0.014,3613.0,18.595,0.1323,0.9984,1.0,0.9983,0.9964,0.993,0.9968,0.63,0.9971,0.9971,0.9972,0.99836,0.772526,0.999376,0.998217,0.995046,0.778244,0.999999,0.998901,29.435,9900187.0,4.752,0.000511,336.343,1.0003,1.0003,0.0,53043.0,108840.0,5.0,1.0,1.0,4.0,0.0,1.0,16279.0,1.617,0.6453,0.6619,0.6427,37.97,0.0676,0.9955,0.9946,0.9959,0.991,0.990989,0.711395,1.0,0.989848,0.976445,0.736029,1.0,0.993782,18.347,6171040.0,2.412,0.938272,0.9962,0.9981,0.9959,336.343,1.007276,4776.0,211906.0,543910.0,0.0,0.0003,0.0004,0.0,0.0004,0.0006,0.0025,0.0006,0.0006,0.0017,0.0006,0.0,0.0,0.0052,0.0142,0.0056,0.0003,0.0009,0.0027,0.0009,0.0011,0.001,0.0019,0.0011
4883.0,103829.0,442286.0,6164.0,17163.0,31930.0,15.46,37.514,15.476,28.63,412.12,412.12,6.398538,1.0,0.012,5386.0,21.095,0.1632,0.9971,1.0,0.9968,0.9968,0.9984,0.9965,0.252,0.9953,0.9982,0.9949,0.998506,0.765585,0.998948,0.998737,0.995831,0.770573,0.999999,0.999044,24.166,9959144.0,4.391,0.000511,412.12,0.9998,0.9998,0.0,26292.0,88790.0,5.0,1.0,1.0,4.0,0.0,1.0,16280.0,1.073,0.5841,0.6043,0.5814,34.475,0.0719,0.996,1.0,0.9954,0.9868,0.994867,0.842724,0.996587,0.996805,0.965909,0.878261,0.999989,0.99585,20.993,8651425.0,2.792,0.938272,0.9972,0.9969,0.9972,412.12,1.007276,4883.0,103829.0,442286.0,0.0,0.0004,0.0007,0.0,0.0008,0.0008,0.0016,0.0009,0.001,0.0018,0.0012,0.0002,0.0002,0.0069,0.0199,0.0074,0.0004,0.0012,0.0,0.0013,0.0015,0.001,0.0031,0.0011
98658.0,1366189.0,3160388.0,129927.0,204744.0,223073.0,74.429,68.132,74.658,17.654,1092.414,1092.414,6.398538,1.0001,0.09,42138.0,21.095,0.1464,0.9979,0.9984,0.9968,0.9948,0.9944,0.9957,1.251,0.9972,0.9973,0.997,0.997276,0.767149,0.998185,0.996818,0.99291,0.776502,0.999994,0.998415,94.069,102762368.0,4.391,0.000511,1092.414,0.9995,0.9995,0.0,279612.0,532806.0,6.0,1.0,1.0,5.0,0.0,1.0,16282.0,2.893,0.5947,0.5998,0.5241,34.475,0.0698,0.9951,0.9953,0.9923,0.9874,0.996102,0.88327,0.992425,0.986671,0.976238,0.92399,0.999899,0.998194,79.766,87137693.0,2.792,0.938272,0.9944,0.9943,0.9953,1092.414,1.007276,98658.0,1366189.0,3160388.0,0.0,0.0001,0.0001,0.0001,0.0003,0.0002,0.0003,0.0004,0.0002,0.0002,0.0004,0.0001,0.0001,0.0017,0.0018,0.0066,0.0001,0.0003,0.0003,0.0016,0.0004,0.0004,0.0004,0.0012
36864.0,271047.0,3601899.0,38791.0,117060.0,147172.0,76.327,71.091,76.35,60.302,1073.656,1073.652,6.398538,1.0002,0.034,12617.0,26.545,0.4288,0.9965,0.9988,0.9944,0.9949,0.9939,0.9958,0.252,0.9976,0.9981,0.9972,0.997031,0.743401,0.998594,0.997612,0.991874,0.752343,0.999997,0.997987,69.323,74429162.0,3.727,0.000511,1073.656,1.0,1.0,0.0,136502.0,600717.0,6.0,1.0,1.0,2.0,0.0,1.0,16284.0,3.355,0.533,0.5382,0.4927,28.46,0.0408,0.9939,0.9951,0.9842,0.9654,0.996616,0.902862,0.989502,0.983621,0.96866,0.957647,0.999828,0.998673,116.475,125053937.0,3.493,0.938272,0.9945,0.9943,0.9957,1073.652,1.007276,36864.0,271047.0,3601899.0,0.0,0.0001,0.0003,0.0002,0.0005,0.0003,0.0005,0.0004,0.0002,0.0003,0.0004,0.0,0.0,0.003,0.0032,0.0089,0.0001,0.0006,0.0006,0.0031,0.001,0.0006,0.0007,0.0014
6063.0,32016.0,530212.0,6118.0,32073.0,64347.0,23.086,39.742,23.086,39.369,580.892,580.892,6.398538,1.0002,0.01,5843.0,26.545,1.0001,0.9951,1.0,0.995,0.9964,1.0,0.9963,0.055,0.9971,1.0,0.997,0.998186,0.769651,0.999359,0.999027,0.993547,0.775902,0.999999,0.998554,17.484,10156228.0,3.727,0.000511,580.892,1.0,1.0,0.0,0.0,132568.0,4.0,1.0,1.0,0.0,0.0,1.0,16286.0,0.913,0.5336,0.5045,0.5351,28.46,0.1213,0.9918,1.0,0.9914,0.9623,0.998753,0.937992,1.0,0.971963,0.976471,0.988304,1.0,0.999725,31.475,18283368.0,3.493,0.938272,0.9945,1.0,0.9943,580.892,1.007276,6063.0,32016.0,530212.0,0.0,0.0004,0.0007,0.0,0.0007,0.0006,0.0,0.0006,0.0006,0.0,0.0006,0.0,0.0,0.0069,0.0334,0.0071,0.0004,0.0017,0.0,0.0018,0.002,0.0013,0.0,0.0013
13640.0,82429.0,1891256.0,14842.0,49256.0,71945.0,36.749,71.835,36.76,58.14,511.575,511.575,6.398538,1.0,0.027,6303.0,28.4,0.5889,0.9953,0.9985,0.9931,0.9954,0.9949,0.9957,0.161,0.9971,0.9978,0.9966,0.99647,0.738425,0.998894,0.997959,0.989164,0.74887,0.999998,0.997279,64.132,32808420.0,3.514,0.000511,511.575,1.0004,1.0004,0.0,83647.0,315453.0,6.0,1.0,1.0,1.0,0.0,1.0,16509.0,3.697,0.5058,0.5134,0.4604,26.81,0.038,0.9824,0.9943,0.9141,0.9489,0.996155,0.898363,0.988796,0.976698,0.966864,0.962099,0.999739,0.998744,127.737,65347123.0,3.706,0.938272,0.9946,0.995,0.9929,511.575,1.007276,13640.0,82429.0,1891256.0,0.0,0.0001,0.0005,0.0004,0.0008,0.0005,0.0008,0.0006,0.0004,0.0006,0.0006,0.0,0.0,0.0052,0.0057,0.0135,0.0001,0.0019,0.0012,0.0107,0.002,0.0011,0.0012,0.0029
53681.0,330407.0,7642002.0,54187.0,192429.0,284828.0,148.461,77.41,148.468,75.45,1917.851,1917.851,6.398538,1.0001,0.028,19612.0,28.4,0.5815,0.9959,0.9986,0.9939,0.9951,0.9941,0.9958,0.172,0.9977,0.9978,0.9975,0.996823,0.743447,0.998618,0.997426,0.991169,0.753047,0.999996,0.997819,70.192,134618477.0,3.514,0.000511,1917.851,1.0001,1.0001,0.0,330918.0,1273787.0,6.0,1.0,1.0,1.0,0.0,1.0,16510.0,3.985,0.4953,0.5009,0.4638,26.81,0.0373,0.9834,0.9953,0.9176,0.951,0.99676,0.906419,0.989192,0.980125,0.969338,0.964477,0.999785,0.998911,137.793,264265814.0,3.706,0.938272,0.9935,0.9935,0.9934,1917.851,1.007276,53681.0,330407.0,7642002.0,0.0,0.0001,0.0002,0.0002,0.0004,0.0003,0.0004,0.0003,0.0002,0.0003,0.0003,0.0,0.0,0.0026,0.0028,0.0066,0.0001,0.0009,0.0005,0.0051,0.001,0.0006,0.0007,0.0014
7793.0,29902.0,678060.0,8413.0,30534.0,82930.0,29.246,38.578,29.25,35.571,758.087,760.089,6.398538,1.0,0.01,8195.0,28.4,1.0,0.9926,1.0,0.9924,0.9951,1.0,0.995,0.039,0.9974,1.0,0.9974,0.998014,0.764814,0.99923,0.998712,0.993401,0.771481,0.999999,0.998492,16.088,12196239.0,3.514,0.000511,758.087,1.0,1.0,0.0,0.0,169698.0,4.0,1.0,1.0,0.0,0.0,1.0,16511.0,0.892,0.5033,0.5116,0.5031,26.81,0.1222,0.972,1.0,0.971,0.9487,0.994954,0.884082,0.9875,0.958904,0.972222,0.960317,0.999486,0.998898,32.93,25029806.0,3.706,0.938272,0.9966,1.0,0.9965,760.089,1.007276,7793.0,29902.0,678060.0,0.0,0.0004,0.0009,0.0,0.001,0.0008,0.0,0.0008,0.0006,0.0,0.0006,0.0,0.0,0.0069,0.0381,0.007,0.0004,0.0032,0.0,0.0033,0.0022,0.001,0.0,0.0011
0.0,0.0,7.0,16.0,38.0,206.0,0.0,0.0,0.0,0.0,0.0,0.007,6.398538,0.0,0.0,16.0,33.35,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.925926,0.296296,1.0,1.0,0.888889,0.333333,1.0,0.925926,0.0,0.0,3.014,0.000511,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,1.0,16512.0,1.041,0.75,0.0,0.75,23.115,29.4286,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.183,297.0,4.22,0.938272,1.0,0.0,1.0,0.007,1.007276,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1531,0.0,0.1531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5718.0,20343.0,1750516.0,9965.0,24661.0,36916.0,25.465,71.099,25.499,32.508,358.165,358.165,6.398538,1.0,0.016,7817.0,33.35,0.9999,0.9948,0.9995,0.9925,0.9948,0.9954,0.9945,0.057,0.9973,0.9966,0.9976,0.996159,0.716184,0.998528,0.997699,0.989808,0.726297,0.999997,0.99721,46.062,16497729.0,3.014,0.000511,358.165,1.0,1.0,0.0,0.0,250817.0,7.0,1.0,1.0,0.0,0.0,1.0,16513.0,4.887,0.4739,0.4762,0.4587,23.115,0.021,0.9686,0.9937,0.874,0.9269,0.996361,0.901996,0.982202,0.980464,0.962482,0.973149,0.999652,0.998993,170.076,60915410.0,4.22,0.938272,0.9947,0.9964,0.9898,358.165,1.007276,5718.0,20343.0,1750516.0,0.0,0.0001,0.0009,0.0005,0.0014,0.0009,0.0015,0.0012,0.0008,0.0014,0.0009,0.0,0.0,0.01,0.0112,0.0226,0.0001,0.005,0.0026,0.0208,0.0042,0.0021,0.0021,0.0059
10084.0,32569.0,2686616.0,12824.0,35379.0,54158.0,39.321,59.897,39.348,42.254,656.475,656.475,6.398538,1.0001,0.015,9282.0,33.35,0.9999,0.991,0.9991,0.9868,0.9967,0.9973,0.9964,0.05,0.9973,0.9977,0.9971,0.996337,0.725448,0.999442,0.997591,0.989176,0.735568,0.999999,0.997138,39.028,25621206.0,3.014,0.000511,656.475,1.0003,1.0003,0.0,0.0,384330.0,7.0,1.0,1.0,0.0,0.0,1.0,16514.0,4.092,0.4659,0.477,0.4146,23.115,0.0201,0.9738,0.9943,0.8758,0.9235,0.997465,0.916719,0.991168,0.982591,0.972906,0.967487,0.999846,0.999119,144.003,94534289.0,4.22,0.938272,0.9919,0.9916,0.9927,656.475,1.007276,10084.0,32569.0,2686616.0,0.0,0.0001,0.001,0.0005,0.0015,0.0006,0.0009,0.0008,0.0006,0.0009,0.0008,0.0,0.0,0.0079,0.0087,0.0187,0.0001,0.0037,0.0019,0.0182,0.0034,0.0021,0.0024,0.0042
27856.0,99394.0,8701576.0,29178.0,100730.0,163177.0,126.419,75.794,126.428,70.143,1667.932,1669.976,6.398538,1.0001,0.017,17963.0,33.35,1.0,0.9937,0.9988,0.9909,0.9942,0.9944,0.994,0.06,0.9972,0.9981,0.9965,0.995629,0.710544,0.998653,0.99758,0.988133,0.721794,0.999997,0.996698,49.586,82706018.0,3.014,0.000511,1667.932,1.0001,1.0001,0.0,0.0,1243303.0,7.0,1.0,1.0,0.0,0.0,1.0,16515.0,5.211,0.4659,0.4723,0.4369,23.115,0.0187,0.9711,0.9937,0.8746,0.9269,0.996973,0.910336,0.987638,0.979525,0.971056,0.969045,0.999747,0.999104,180.716,301791187.0,4.22,0.938272,0.9943,0.9948,0.9924,1669.976,1.007276,27856.0,99394.0,8701576.0,0.0,0.0,0.0005,0.0003,0.0007,0.0004,0.0007,0.0006,0.0003,0.0004,0.0005,0.0,0.0,0.0044,0.0049,0.0103,0.0,0.0021,0.0011,0.0097,0.0019,0.001,0.0011,0.0024
7680.0,27192.0,2368537.0,8881.0,28410.0,45316.0,34.401,75.799,34.409,59.92,453.84,453.84,6.398538,1.0001,0.017,5724.0,33.35,1.0001,0.9935,0.9983,0.991,0.9958,0.9959,0.9958,0.06,0.9969,0.9958,0.9976,0.996181,0.712907,0.998903,0.996785,0.990609,0.72278,0.999996,0.997397,50.085,22730516.0,3.014,0.000511,453.84,1.0002,1.0002,0.0,0.0,338562.0,7.0,1.0,1.0,0.0,0.0,1.0,16516.0,5.219,0.4569,0.4606,0.4401,23.115,0.0191,0.9789,0.9963,0.8993,0.9282,0.996718,0.903935,0.993671,0.98071,0.965074,0.961155,0.999878,0.998643,181.002,82145757.0,4.22,0.938272,0.9956,0.9951,0.9972,453.84,1.007276,7680.0,27192.0,2368537.0,0.0,0.0001,0.0009,0.0008,0.0013,0.0007,0.0012,0.0009,0.0007,0.0013,0.0008,0.0,0.0,0.0084,0.0092,0.0201,0.0001,0.0035,0.0016,0.0174,0.0035,0.0017,0.002,0.0028
35836.0,122089.0,10358715.0,39685.0,126321.0,199709.0,151.435,67.481,151.481,57.921,2244.112,2236.016,6.398538,1.0032,0.016,26076.0,33.35,1.0035,0.994,0.9984,0.9917,0.9945,0.994,0.9947,0.055,0.9973,0.9973,0.9974,0.996203,0.719912,0.998784,0.997764,0.989452,0.730105,0.999997,0.997153,44.652,100203632.0,3.014,0.000511,2244.112,1.0033,1.0033,0.0,0.0,1480652.0,7.0,1.0,1.0,0.0,0.0,1.0,16517.0,4.633,0.4614,0.4707,0.42,23.115,0.0193,0.9736,0.9951,0.8735,0.9258,0.996873,0.908157,0.989488,0.979225,0.971318,0.964952,0.999782,0.998995,161.545,361218378.0,4.22,0.938272,0.9934,0.9926,0.9962,2236.016,1.007276,35836.0,122089.0,10358715.0,0.0,0.0,0.0004,0.0004,0.0006,0.0004,0.0007,0.0005,0.0003,0.0005,0.0004,0.0,0.0,0.004,0.0045,0.0096,0.0,0.0019,0.0009,0.0093,0.0017,0.001,0.0012,0.0016
