Physics_Setting,tbin_number,t_min,t_max,phibin_number,phi_min,phi_max,Counts,simc_yield,simc_yield_error,%error/yield
Q3p85_W2p62_t0p21_loweps_center,2,0.208,0.226,14,312,336,1731.0,0.003249263866901006,7.899675387086648e-05,2.4312200272675866
Q3p85_W2p62_t0p21_loweps_center,2,0.208,0.226,15,336,360,1373.0,0.0026123299273385966,7.127536483052608e-05,2.7284212489630044
Q3p85_W2p62_t0p21_loweps_center,3,0.226,0.264,1,0,24,3924.0,0.00723650328571499,0.00011677254115140328,1.6136597544550935
Q3p85_W2p62_t0p21_loweps_center,3,0.226,0.264,2,24,48,4803.0,0.008665467581441495,0.00012641651051004357,1.4588538855166344
Q3p85_W2p62_t0p21_loweps_center,3,0.226,0.264,3,48,72,7114.0,0.012291161606897059,0.00014738254533878134,1.1990937069453156
Q3p85_W2p62_t0p21_loweps_center,3,0.226,0.264,4,72,96,9775.0,0.015795990944035648,0.0001617951959255055,1.0242801258796441
Q3p85_W2p62_t0p21_loweps_center,3,0.226,0.264,5,96,120,10765.0,0.01612205863609668,0.00015767339757885904,0.9779979166297923
Q3p85_W2p62_t0p21_loweps_center,3,0.226,0.264,6,120,144,10557.0,0.014712442616474046,0.00014565114902018715,0.989986182560171
Q3p85_W2p62_t0p21_loweps_center,3,0.226,0.264,7,144,168,7747.0,0.010628420262627296,0.0001231450373168319,1.1586391417908706
Q3p85_W2p62_t0p21_loweps_center,3,0.226,0.264,8,168,192,6405.0,0.008838339477897193,0.00011265802191171461,1.2746514454830387
Q3p85_W2p62_t0p21_loweps_center,3,0.226,0.264,9,192,216,7627.0,0.010503373292153093,0.0001226358737115572,1.1675855965547428
Q3p85_W2p62_t0p21_loweps_center,3,0.226,0.264,10,216,240,10431.0,0.01454353762644536,0.00014487309979710795,0.9961338397727716
Q3p85_W2p62_t0p21_loweps_center,3,0.226,0.264,11,240,264,10897.0,0.016292548941521982,0.00015831612683758978,0.9717087694861364
Q3p85_W2p62_t0p21_loweps_center,3,0.226,0.264,12,264,288,9756.0,0.01571010087173829,0.0001610523383641314,1.0251515230806492
Q3p85_W2p62_t0p21_loweps_center,3,0.226,0.264,13,288,312,7016.0,0.012161748400620584,0.00014683099114028164,1.2073181117016794
Q3p85_W2p62_t0p21_loweps_center,3,0.226,0.264,14,312,336,4778.0,0.008644596169719928,0.00012638825709770582,1.4620492920237893
Q3p85_W2p62_t0p21_loweps_center,3,0.226,0.264,15,336,360,3847.0,0.007071134588637565,0.00011521241037015933,1.6293341461113096
Q3p85_W2p62_t0p21_loweps_center,4,0.264,0.302,1,0,24,3883.0,0.00693708286816265,0.00011241036135484937,1.620426964635962
Q3p85_W2p62_t0p21_loweps_center,4,0.264,0.302,2,24,48,5036.0,0.008783918010298885,0.00012503399418531776,1.4234421819365697
Q3p85_W2p62_t0p21_loweps_center,4,0.264,0.302,3,48,72,7842.0,0.012845538676420222,0.0001466534900759599,1.14166866622077
Q3p85_W2p62_t0p21_loweps_center,4,0.264,0.302,4,72,96,10919.0,0.016278873862173495,0.00015777046612045962,0.9691730979442252
Q3p85_W2p62_t0p21_loweps_center,4,0.264,0.302,5,96,120,11470.0,0.015359718224949281,0.0001458216463098464,0.9493770925626985
Q3p85_W2p62_t0p21_loweps_center,4,0.264,0.302,6,120,144,7228.0,0.009112520649176479,0.00010970854382296938,1.2039319091461704
Q3p85_W2p62_t0p21_loweps_center,4,0.264,0.302,7,144,168,3046.0,0.0041010794955503626,7.613746489827364e-05,1.856522532198709
Q3p85_W2p62_t0p21_loweps_center,4,0.264,0.302,8,168,192,2292.0,0.003163681619737846,6.75476063011426e-05,2.1350949438060027
Q3p85_W2p62_t0p21_loweps_center,4,0.264,0.302,9,192,216,3131.0,0.004213567289854926,7.71404448684049e-05,1.8307633309698694
Q3p85_W2p62_t0p21_loweps_center,4,0.264,0.302,10,216,240,7341.0,0.009262492651235237,0.00011061154939507379,1.1941877155532508
Q3p85_W2p62_t0p21_loweps_center,4,0.264,0.302,11,240,264,11746.0,0.01570163798702857,0.00014735663262106793,0.9384793659285873
Q3p85_W2p62_t0p21_loweps_center,4,0.264,0.302,12,264,288,11062.0,0.01647389624639631,0.00015867460141244803,0.9631880584846972
Q3p85_W2p62_t0p21_loweps_center,4,0.264,0.302,13,288,312,7702.0,0.01265236795617133,0.00014573538056641375,1.1518427307145278
Q3p85_W2p62_t0p21_loweps_center,4,0.264,0.302,14,312,336,4894.0,0.008522022974755968,0.00012302722233712668,1.4436387076350217
Q3p85_W2p62_t0p21_loweps_center,4,0.264,0.302,15,336,360,3855.0,0.00683486915829921,0.00011115962263796912,1.6263606524639034
Q3p85_W2p62_t0p21_loweps_center,5,0.302,0.352,1,0,24,3071.0,0.005428920186022458,9.886540568019556e-05,1.8210878460644693
Q3p85_W2p62_t0p21_loweps_center,5,0.302,0.352,2,24,48,4555.0,0.007819780618991357,0.00011696875409493493,1.4958060819616992
Q3p85_W2p62_t0p21_loweps_center,5,0.302,0.352,3,48,72,8234.0,0.01305546571099784,0.00014536321845770507,1.1134280589872183
Q3p85_W2p62_t0p21_loweps_center,5,0.302,0.352,4,72,96,11280.0,0.015820507520448363,0.00015112561738033983,0.9552513861202403
Q3p85_W2p62_t0p21_loweps_center,5,0.302,0.352,5,96,120,9482.0,0.011762084246341216,0.00012349132388828746,1.0499102140566745
Q3p85_W2p62_t0p21_loweps_center,5,0.302,0.352,6,120,144,2859.0,0.0037652854540098776,7.249063860822378e-05,1.9252362003795531
Q3p85_W2p62_t0p21_loweps_center,5,0.302,0.352,7,144,168,1218.0,0.0017735013267204662,5.192235678149557e-05,2.9276751023079113
Q3p85_W2p62_t0p21_loweps_center,5,0.302,0.352,8,168,192,973.0,0.0014514564492863603,4.7395772843077305e-05,3.265394071339891
Q3p85_W2p62_t0p21_loweps_center,5,0.302,0.352,9,192,216,1173.0,0.0017091979574272278,5.0962572214001135e-05,2.9816658738998614
Q3p85_W2p62_t0p21_loweps_center,5,0.302,0.352,10,216,240,3080.0,0.004000768189158589,7.409908966169057e-05,1.8521215466191387
Q3p85_W2p62_t0p21_loweps_center,5,0.302,0.352,11,240,264,9908.0,0.012207034134796211,0.00012539479758781342,1.0272339390808694
Q3p85_W2p62_t0p21_loweps_center,5,0.302,0.352,12,264,288,11320.0,0.015837233296546148,0.00015099108402365005,0.9533930655462329
Q3p85_W2p62_t0p21_loweps_center,5,0.302,0.352,13,288,312,8081.0,0.012841573375545612,0.00014436094983258913,1.1241687105685798
Q3p85_W2p62_t0p21_loweps_center,5,0.302,0.352,14,312,336,4601.0,0.007896545067043443,0.00011751146254476228,1.488137679796209
Q3p85_W2p62_t0p21_loweps_center,5,0.302,0.352,15,336,360,3086.0,0.005425499650758014,9.856013452168798e-05,1.8166093607234466
Q3p85_W2p62_t0p21_loweps_center,6,0.352,0.5,1,0,24,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_center,6,0.352,0.5,2,24,48,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_center,6,0.352,0.5,3,48,72,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_center,6,0.352,0.5,4,72,96,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_center,6,0.352,0.5,5,96,120,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_center,6,0.352,0.5,6,120,144,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_center,6,0.352,0.5,7,144,168,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_center,6,0.352,0.5,8,168,192,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_center,6,0.352,0.5,9,192,216,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_center,6,0.352,0.5,10,216,240,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_center,6,0.352,0.5,11,240,264,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_center,6,0.352,0.5,12,264,288,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_center,6,0.352,0.5,13,288,312,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_center,6,0.352,0.5,14,312,336,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_center,6,0.352,0.5,15,336,360,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.208,1,0,24,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.208,2,24,48,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.208,3,48,72,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.208,4,72,96,2.0,4.0880245786449145e-06,2.9003916326959023e-06,70.94848812424007
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.208,5,96,120,14.0,2.489023443887106e-05,6.7009525924038575e-06,26.92201477194198
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.208,6,120,144,293.0,0.0004985554268484595,2.9503869944210214e-05,5.917871585655848
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.208,7,144,168,1280.0,0.0021511572665295115,6.088349883190366e-05,2.830267213801981
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.208,8,168,192,1649.0,0.0027583620892928764,6.876601706001964e-05,2.4930018189761394
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.208,9,192,216,1229.0,0.0020615857222107538,5.949764670991052e-05,2.8860137159908086
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.208,10,216,240,270.0,0.00045348263402167767,2.790917519073308e-05,6.154408812355744
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.208,11,240,264,5.0,9.025608893068692e-06,4.082571085747738e-06,45.23319295258838
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.208,12,264,288,1.0,1.7533313452086455e-06,1.7533313452086455e-06,100.0
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.208,13,288,312,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.208,14,312,336,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_left,1,0.16,0.208,15,336,360,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_left,2,0.208,0.226,1,0,24,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_left,2,0.208,0.226,2,24,48,1.0,1.8375927028320877e-06,1.8375927028320877e-06,100.0
Q3p85_W2p62_t0p21_loweps_left,2,0.208,0.226,3,48,72,2.0,3.6913891857750512e-06,2.6111791463893735e-06,70.73703191339672
Q3p85_W2p62_t0p21_loweps_left,2,0.208,0.226,4,72,96,10.0,1.946894959070751e-05,6.189877810498912e-06,31.793588974380665
Q3p85_W2p62_t0p21_loweps_left,2,0.208,0.226,5,96,120,115.0,0.00019665667019103946,1.8519434077470345e-05,9.417140064194056
Q3p85_W2p62_t0p21_loweps_left,2,0.208,0.226,6,120,144,1255.0,0.0019870738842428007,5.6841971957368736e-05,2.8605867355067716
Q3p85_W2p62_t0p21_loweps_left,2,0.208,0.226,7,144,168,2628.0,0.0039952897437339424,7.903668345965491e-05,1.978246598600589
Q3p85_W2p62_t0p21_loweps_left,2,0.208,0.226,8,168,192,2878.0,0.004356879837801713,8.234141690943383e-05,1.8899170960606442
Q3p85_W2p62_t0p21_loweps_left,2,0.208,0.226,9,192,216,2663.0,0.004067383110273575,7.987447593915532e-05,1.9637804891652535
Q3p85_W2p62_t0p21_loweps_left,2,0.208,0.226,10,216,240,1236.0,0.0019770483106836927,5.6952879751121425e-05,2.8807024817429108
Q3p85_W2p62_t0p21_loweps_left,2,0.208,0.226,11,240,264,106.0,0.00019093901177992477,1.87056172540163e-05,9.796645054168547
Q3p85_W2p62_t0p21_loweps_left,2,0.208,0.226,12,264,288,4.0,8.2790169602589e-06,4.156352164535954e-06,50.20345029473135
Q3p85_W2p62_t0p21_loweps_left,2,0.208,0.226,13,288,312,1.0,1.9343246968948806e-06,1.9343246968948806e-06,100.0
Q3p85_W2p62_t0p21_loweps_left,2,0.208,0.226,14,312,336,1.0,2.005361232770989e-06,2.005361232770989e-06,100.0
Q3p85_W2p62_t0p21_loweps_left,2,0.208,0.226,15,336,360,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_left,3,0.226,0.264,1,0,24,6.0,1.0481305283633446e-05,4.3168477592925915e-06,41.18616567760265
Q3p85_W2p62_t0p21_loweps_left,3,0.226,0.264,2,24,48,8.0,1.4043712425523342e-05,4.986325012241847e-06,35.505747064284755
Q3p85_W2p62_t0p21_loweps_left,3,0.226,0.264,3,48,72,29.0,5.1210066629295166e-05,9.58336330452686e-06,18.713827056504186
Q3p85_W2p62_t0p21_loweps_left,3,0.226,0.264,4,72,96,161.0,0.0002731348479486067,2.1711853640297205e-05,7.949133478706652
Q3p85_W2p62_t0p21_loweps_left,3,0.226,0.264,5,96,120,1905.0,0.0029785320519958866,6.902995349054648e-05,2.31758303370582
Q3p85_W2p62_t0p21_loweps_left,3,0.226,0.264,6,120,144,7972.0,0.011050658177139249,0.00012574941605709408,1.1379359857246765
Q3p85_W2p62_t0p21_loweps_left,3,0.226,0.264,7,144,168,10598.0,0.01400250178777139,0.00013849241186775923,0.9890547701176292
Q3p85_W2p62_t0p21_loweps_left,3,0.226,0.264,8,168,192,10852.0,0.014131054136008486,0.00013829095591804517,0.978631562705961
Q3p85_W2p62_t0p21_loweps_left,3,0.226,0.264,9,192,216,10784.0,0.014260065607841255,0.00013977843111678262,0.9802088921661197
Q3p85_W2p62_t0p21_loweps_left,3,0.226,0.264,10,216,240,7737.0,0.010816113883511554,0.00012483901329434966,1.1541947009698041
Q3p85_W2p62_t0p21_loweps_left,3,0.226,0.264,11,240,264,1706.0,0.0026758637014897917,6.549947708052518e-05,2.447788242878673
Q3p85_W2p62_t0p21_loweps_left,3,0.226,0.264,12,264,288,166.0,0.00029059142643952164,2.273438700725437e-05,7.823488561176077
Q3p85_W2p62_t0p21_loweps_left,3,0.226,0.264,13,288,312,19.0,3.3462298924727445e-05,7.739999415361192e-06,23.130507060414814
Q3p85_W2p62_t0p21_loweps_left,3,0.226,0.264,14,312,336,13.0,2.2992582840833125e-05,6.4091895051257835e-06,27.875030610930484
Q3p85_W2p62_t0p21_loweps_left,3,0.226,0.264,15,336,360,3.0,5.315265792338171e-06,3.0758809156462327e-06,57.86880723970646
Q3p85_W2p62_t0p21_loweps_left,4,0.264,0.302,1,0,24,13.0,2.124712652490738e-05,5.929162602422686e-06,27.905715135042392
Q3p85_W2p62_t0p21_loweps_left,4,0.264,0.302,2,24,48,29.0,4.577329579373905e-05,8.557303760107863e-06,18.694969658003842
Q3p85_W2p62_t0p21_loweps_left,4,0.264,0.302,3,48,72,74.0,0.00011925596113920041,1.3957021854598388e-05,11.703416517944277
Q3p85_W2p62_t0p21_loweps_left,4,0.264,0.302,4,72,96,494.0,0.0007612796419598501,3.452095712463073e-05,4.534596122360431
Q3p85_W2p62_t0p21_loweps_left,4,0.264,0.302,5,96,120,4563.0,0.006183459785121771,9.273294928134856e-05,1.4996935777681681
Q3p85_W2p62_t0p21_loweps_left,4,0.264,0.302,6,120,144,12657.0,0.014997755785145492,0.000135923515027946,0.9062923611716046
Q3p85_W2p62_t0p21_loweps_left,4,0.264,0.302,7,144,168,14969.0,0.016225892268893885,0.0001360730222214169,0.8386165763116642
Q3p85_W2p62_t0p21_loweps_left,4,0.264,0.302,8,168,192,15246.0,0.015982351087241345,0.00013328400348450078,0.8339449105889116
Q3p85_W2p62_t0p21_loweps_left,4,0.264,0.302,9,192,216,14893.0,0.016088370463607733,0.00013539997910132052,0.8416015743023721
Q3p85_W2p62_t0p21_loweps_left,4,0.264,0.302,10,216,240,12575.0,0.01486293840957768,0.00013515472264144371,0.9093405282117699
Q3p85_W2p62_t0p21_loweps_left,4,0.264,0.302,11,240,264,4560.0,0.0062055359154575265,9.305866086786422e-05,1.4996071594084572
Q3p85_W2p62_t0p21_loweps_left,4,0.264,0.302,12,264,288,479.0,0.0007370563979832667,3.393261813201611e-05,4.603802127606859
Q3p85_W2p62_t0p21_loweps_left,4,0.264,0.302,13,288,312,63.0,9.925180732224229e-05,1.2600830010547593e-05,12.695819200184733
Q3p85_W2p62_t0p21_loweps_left,4,0.264,0.302,14,312,336,16.0,2.422772631691572e-05,6.121759894823427e-06,25.26757903216545
Q3p85_W2p62_t0p21_loweps_left,4,0.264,0.302,15,336,360,12.0,1.9110369642634828e-05,5.5796156318264005e-06,29.196795960337663
Q3p85_W2p62_t0p21_loweps_left,5,0.302,0.352,1,0,24,11.0,1.721186719402823e-05,5.236234228807382e-06,30.4222323457395
Q3p85_W2p62_t0p21_loweps_left,5,0.302,0.352,2,24,48,18.0,2.5850791818524975e-05,6.126547828821627e-06,23.699652497418946
Q3p85_W2p62_t0p21_loweps_left,5,0.302,0.352,3,48,72,62.0,9.190423187070705e-05,1.1779836465526137e-05,12.8175125625317
Q3p85_W2p62_t0p21_loweps_left,5,0.302,0.352,4,72,96,795.0,0.0010983743114638977,3.936883959470506e-05,3.5842826242207746
Q3p85_W2p62_t0p21_loweps_left,5,0.302,0.352,5,96,120,7397.0,0.008625883110996926,0.00010211899124058713,1.1838670884653901
Q3p85_W2p62_t0p21_loweps_left,5,0.302,0.352,6,120,144,17653.0,0.017181258976384603,0.00013342921544781558,0.776597428810148
Q3p85_W2p62_t0p21_loweps_left,5,0.302,0.352,7,144,168,22047.0,0.018288643407994055,0.0001293680614065594,0.7073682750575803
Q3p85_W2p62_t0p21_loweps_left,5,0.302,0.352,8,168,192,22080.0,0.017226090882121427,0.00012290472637904728,0.7134800763567742
Q3p85_W2p62_t0p21_loweps_left,5,0.302,0.352,9,192,216,21849.0,0.018064282847625904,0.0001283630351731865,0.7105902639808178
Q3p85_W2p62_t0p21_loweps_left,5,0.302,0.352,10,216,240,17833.0,0.017284587751358056,0.00013353319632733798,0.7725564430476292
Q3p85_W2p62_t0p21_loweps_left,5,0.302,0.352,11,240,264,7362.0,0.008665464831932207,0.00010280357834179326,1.1863596510479444
Q3p85_W2p62_t0p21_loweps_left,5,0.302,0.352,12,264,288,731.0,0.0010235396322158768,3.822627757627909e-05,3.734713964472722
Q3p85_W2p62_t0p21_loweps_left,5,0.302,0.352,13,288,312,53.0,7.843639537541473e-05,1.0911033360279848e-05,13.910676680203263
Q3p85_W2p62_t0p21_loweps_left,5,0.302,0.352,14,312,336,24.0,3.7029686699194524e-05,7.62874649169569e-06,20.60170412368526
Q3p85_W2p62_t0p21_loweps_left,5,0.302,0.352,15,336,360,14.0,2.0243572486369504e-05,5.475623860803042e-06,27.048703308123674
Q3p85_W2p62_t0p21_loweps_left,6,0.352,0.5,1,0,24,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_left,6,0.352,0.5,2,24,48,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_left,6,0.352,0.5,3,48,72,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_left,6,0.352,0.5,4,72,96,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_left,6,0.352,0.5,5,96,120,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_left,6,0.352,0.5,6,120,144,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_left,6,0.352,0.5,7,144,168,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_left,6,0.352,0.5,8,168,192,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_left,6,0.352,0.5,9,192,216,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_left,6,0.352,0.5,10,216,240,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_left,6,0.352,0.5,11,240,264,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_left,6,0.352,0.5,12,264,288,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_left,6,0.352,0.5,13,288,312,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_left,6,0.352,0.5,14,312,336,0.0,0.0,0.0,0.0
Q3p85_W2p62_t0p21_loweps_left,6,0.352,0.5,15,336,360,0.0,0.0,0.0,0.0
